CensusTract,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LowIncomeTracts,PovertyRate,TractLOWI,Population,County
48085031311,0,0,0,0,4.1,1897,45847,Washington County
48085031312,0,0,0,0,1.1,363,31867,Washington County
48085031313,0,0,0,0,2.1,1390,67324,Washington County
48085031314,0,0,0,0,1.1,479,43941,Washington County
48085031315,0,0,0,0,7.8,4475,57151,Washington County
48085031316,0,0,0,0,1.6,578,37061,Washington County
48085031317,0,0,0,0,1,490,51489,Washington County
48085031405,0,0,0,0,1.8,857,46655,Washington County
48085031406,0,0,0,0,3.5,1412,39919,Washington County
48085031407,0,0,0,0,6.2,1028,16685,Washington County
48085031408,0,0,0,0,2.4,221,9150,Washington County
48085031409,0,0,0,0,2.7,757,28146,Washington County
48085031410,0,0,0,0,14.7,2397,16299,Washington County
48085031411,0,0,0,0,4.8,656,13791,Washington County
48085031504,0,0,0,0,2.6,1209,46715,Washington County
48085031505,0,0,0,0,6.8,981,14478,Washington County
48085031506,1,1,1,1,12,3207,26631,Washington County
48085031507,0,0,0,0,6.7,748,11245,Washington County
48085031508,0,0,0,0,4.6,1616,35404,Washington County
48085031611,0,0,0,0,15,1220,8131,Washington County
48085031612,0,0,0,0,2.2,476,21205,Washington County
48085031613,0,0,0,0,6,492,8215,Washington County
48085031621,0,0,0,0,12.2,1357,11079,Washington County
48085031622,0,0,0,0,2.9,716,24465,Washington County
48085031623,0,0,0,0,15.6,921,5893,Washington County
48085031624,0,1,0,1,8.8,1904,21533,Washington County
48085031625,0,0,0,0,5.5,832,15233,Washington County
48085031626,0,0,0,0,3.6,157,4315,Washington County
48085031627,0,0,0,0,9.7,967,9995,Washington County
48085031628,0,0,0,0,5.6,632,11275,Washington County
48085031629,0,0,0,0,11.9,1251,10552,Washington County
48085031630,0,0,0,0,0.9,366,42108,Washington County
48085031631,0,0,0,0,10.9,1321,12170,Washington County
48085031632,0,0,0,0,8.3,1842,22322,Washington County
48085031633,0,0,0,0,4.6,422,9196,Washington County
48085031634,0,0,0,0,2.4,533,22653,Washington County
48085031635,0,0,0,0,1.7,1045,63270,Washington County
48085031636,0,0,0,0,1.2,390,33735,Washington County
48085031637,0,0,0,0,4,570,14232,Washington County
48085031638,0,0,0,0,3,577,19501,Washington County
48085031639,0,0,0,0,3.8,609,16073,Washington County
48085031640,0,0,0,0,4.8,724,14970,Washington County
48085031641,0,0,0,0,2,436,21776,Washington County
48085031642,0,0,0,0,3.8,442,11721,Washington County
48085031643,0,0,0,0,12.1,1256,10371,Washington County
48085031645,0,0,0,0,2,107,5235,Washington County
48085031646,0,0,0,0,2.7,338,12456,Washington County
48085031647,0,0,0,0,0.6,382,62877,Washington County
48085031648,0,0,0,0,6.1,830,13583,Washington County
48085031649,0,0,0,0,5.4,407,7569,Washington County
48085031652,0,0,0,0,2.9,738,25073,Washington County
48085031653,0,0,0,0,5.8,856,14687,Washington County
48085031654,0,0,0,0,1.9,190,10052,Washington County
48085031655,0,0,0,0,4.6,478,10444,Washington County
48085031656,0,0,0,0,4.9,337,6869,Washington County
48085031657,0,0,0,0,4.2,289,6820,Washington County
48085031658,0,0,0,0,7.9,723,9159,Washington County
48085031659,0,0,0,0,4.2,468,11059,Washington County
48085031660,0,0,0,0,4.6,511,11053,Washington County
48085031661,0,0,0,0,5.3,282,5290,Washington County
48085031662,0,0,0,0,0.6,139,23784,Washington County
48085031663,0,0,0,0,4.2,349,8241,Washington County
48085031664,0,0,0,0,5.6,285,5074,Washington County
48085031704,0,0,0,0,3.2,491,15229,Washington County
48085031706,0,0,0,0,1.6,68,4358,Washington County
48085031708,0,0,0,0,10.3,1057,10304,Washington County
48085031709,0,0,0,0,18.9,1113,5900,Washington County
48085031711,0,0,0,0,6.8,560,8190,Washington County
48085031712,0,0,0,0,5.4,829,15255,Washington County
48085031713,0,0,0,0,9.8,832,8529,Washington County
48085031714,0,1,0,1,19.6,2655,13534,Washington County
48085031715,0,0,0,0,3.6,194,5414,Washington County
48085031716,0,0,0,0,3.8,268,7056,Washington County
48085031717,0,0,0,0,11.4,464,4086,Washington County
48085031718,0,0,0,0,6.1,611,10052,Washington County
48085031719,0,0,0,0,10.7,483,4502,Washington County
48085031720,0,1,0,1,46,3740,8127,Washington County
48085031802,1,1,1,1,20.9,2613,12525,Washington County
48085031804,0,1,0,1,21.5,1571,7296,Washington County
48085031805,0,0,0,0,2.4,346,14524,Washington County
48085031806,0,0,0,1,21.4,557,2607,Washington County
48085031807,0,0,0,0,7.7,703,9149,Washington County
48085031900,0,1,0,1,13.4,2551,19013,Washington County
48085032003,0,1,0,1,25.3,3003,11864,Washington County
48085032004,0,1,0,1,11.4,3415,29951,Washington County
48085032008,0,0,0,0,7.8,755,9691,Washington County
48085032009,0,0,0,0,10.8,968,8979,Washington County
48085032010,0,1,0,1,18.4,2495,13538,Washington County
48085032011,0,0,0,0,5.2,1162,22548,Washington County
48085032012,0,1,0,1,14.7,2212,15005,Washington County
48085032013,0,0,0,0,12.5,2242,17905,Washington County
48087950300,0,0,0,1,15.9,1412,8856,Washington County
48089750100,1,1,1,1,17.9,2316,12966,Washington County
48089750200,0,0,0,0,12.4,600,4850,Washington County
48089750300,0,0,0,0,9.7,1542,15932,Washington County
48089750400,1,1,0,1,7.5,1655,21979,Washington County
48089750500,0,0,0,0,7.5,953,12761,Washington County
48091310100,0,0,0,0,10,1066,10660,Washington County
48091310200,0,0,0,0,17.2,1119,6519,Washington County
48091310300,0,0,0,0,10.7,1969,18464,Washington County
48091310401,1,1,1,1,10.6,1960,18451,Washington County
48091310403,0,0,0,0,6.5,1641,25336,Washington County
48091310404,0,0,0,0,17.9,1846,10314,Washington County
48091310501,1,1,1,1,16.2,2304,14217,Washington County
48091310502,1,1,1,1,13.5,1997,14792,Washington County
48091310503,0,0,0,0,3.7,936,25400,Washington County
48091310603,0,0,0,0,10.6,1073,10128,Washington County
48091310604,0,0,0,0,9.3,795,8566,Washington County
48091310605,0,0,0,0,11.3,1779,15755,Washington County
48091310606,0,0,0,0,9.1,1838,20134,Washington County
48091310607,0,0,0,0,9.3,908,9739,Washington County
48091310608,0,0,0,1,20.6,1620,7854,Washington County
48091310701,0,0,0,0,2.9,443,15057,Washington County
48091310702,0,0,0,0,2.5,692,27167,Washington County
48091310703,0,0,0,0,4.6,506,10966,Washington County
48091310704,0,0,0,0,7.4,1350,18126,Washington County
48091310801,0,0,0,0,1,319,32351,Washington County
48091310802,0,0,0,0,10.1,2071,20431,Washington County
48091310901,0,0,0,0,1.8,553,29918,Washington County
48091310902,0,0,0,0,2,1737,87065,Washington County
48091310903,0,0,0,0,4.1,414,10214,Washington County
48093950100,0,0,0,1,15.7,1303,8292,Washington County
48093950200,0,0,0,0,8.9,955,10750,Washington County
48093950300,1,1,1,1,23.6,1997,8472,Washington County
48093950400,0,0,0,0,14.2,717,5044,Washington County
48095950300,0,0,0,0,7.3,1228,16895,Washington County
48097000100,0,0,0,0,12.4,1822,14752,Washington County
48097000200,0,0,0,0,5.2,983,18847,Washington County
48097000400,1,1,1,1,17.4,1044,5991,Washington County
48097000500,0,1,0,1,51.6,2635,5109,Washington County
48097000600,0,1,0,1,18.7,1972,10570,Washington County
48097000700,0,0,0,0,3.6,1035,28616,Washington County
48097000900,0,0,0,0,4.8,930,19424,Washington County
48097001100,0,0,0,0,15.7,1970,12549,Washington County
48099010101,0,0,0,0,9.4,1192,12736,Washington County
48099010102,0,0,0,0,7.7,878,11454,Washington County
48099010201,0,0,0,0,15.7,85,543,Washington County
48099010202,0,0,0,1,16.5,2159,13057,Washington County
48099010300,0,0,0,1,15.7,952,6046,Washington County
48099010400,0,0,0,0,14,1498,10678,Washington County
48099010501,1,1,1,1,25.3,2171,8587,Washington County
48099010502,1,1,1,1,20.8,1380,6626,Washington County
48099010503,0,0,0,0,0,0,0,Washington County
48099010504,1,1,1,1,8.4,1022,12185,Washington County
48099010601,1,1,1,1,23.1,1935,8378,Washington County
48099010603,1,1,1,1,13.7,2149,15632,Washington County
48099010604,0,0,0,0,8.5,2069,24384,Washington County
48099010701,0,0,0,0,10.2,1087,10635,Washington County
48099010702,0,0,0,0,10.2,1148,11287,Washington County
48099010802,0,0,0,0,12.8,1430,11182,Washington County
48099010803,0,0,0,0,2.8,501,18089,Washington County
48099010804,1,1,1,1,15.3,2010,13119,Washington County
48099980000,1,1,0,1,100,23,23,Washington County
48101950100,1,1,1,1,31.4,950,3026,Washington County
48103950100,0,0,0,0,7.6,1327,17422,Washington County
48105950100,0,0,0,1,20.8,1122,5404,Washington County
48107950100,0,0,0,1,28.2,1158,4109,Washington County
48107950200,0,0,0,1,9.2,1071,11633,Washington County
48107950300,0,0,0,1,26.3,756,2877,Washington County
48109950300,0,0,0,1,31.4,1241,3953,Washington County
48111950100,0,0,0,0,10.8,527,4876,Washington County
48111950300,0,0,0,0,14.6,1890,12976,Washington County
48113000100,0,0,0,0,5.6,460,8158,Washington County
48113000201,0,0,0,0,2.8,249,9007,Washington County
48113000202,0,0,0,0,5,632,12714,Washington County
48113000300,0,0,0,0,7.8,719,9275,Washington County
48113000401,0,1,0,1,31.5,3111,9866,Washington County
48113000404,0,0,0,0,11.2,757,6735,Washington County
48113000405,0,0,0,1,26.1,1023,3926,Washington County
48113000406,1,1,1,1,15.5,4259,27403,Washington County
48113000500,0,0,0,0,7.8,766,9838,Washington County
48113000601,0,1,0,1,14.2,2293,16146,Washington County
48113000603,0,0,0,0,6.3,320,5094,Washington County
48113000605,0,0,0,0,5.7,262,4620,Washington County
48113000606,0,0,0,0,3.1,270,8838,Washington County
48113000701,0,0,0,0,6.4,489,7617,Washington County
48113000702,0,0,0,0,4.3,363,8379,Washington County
48113000800,0,0,0,1,19.5,3095,15834,Washington County
48113000900,0,0,0,1,22.8,2234,9807,Washington County
48113001001,0,0,0,0,3.2,236,7449,Washington County
48113001002,0,0,0,0,6.7,406,6057,Washington County
48113001101,0,0,0,0,9.1,592,6516,Washington County
48113001102,0,0,0,0,4,279,6986,Washington County
48113001202,0,0,0,0,10,900,8959,Washington County
48113001203,0,0,0,0,15,385,2566,Washington County
48113001204,0,1,0,1,20.6,2294,11134,Washington County
48113001301,0,0,0,0,16.2,706,4361,Washington County
48113001302,0,0,0,1,26.7,1007,3765,Washington County
48113001400,0,0,0,1,19.9,1961,9857,Washington County
48113001502,0,0,0,1,28.4,1992,7013,Washington County
48113001503,0,0,0,1,46.1,2003,4344,Washington County
48113001504,0,0,0,1,37.4,1264,3380,Washington County
48113001600,0,1,0,1,28,1685,6011,Washington County
48113001701,0,0,0,0,12.4,61,492,Washington County
48113001703,0,0,0,0,9.6,458,4762,Washington County
48113001704,0,0,0,0,6.1,155,2534,Washington County
48113001800,0,0,0,0,7.3,792,10843,Washington County
48113001900,0,0,0,0,9.5,906,9579,Washington County
48113002000,0,1,0,1,23.7,3201,13511,Washington County
48113002100,0,0,0,0,16.3,525,3225,Washington County
48113002200,0,1,0,1,24.4,697,2856,Washington County
48113002400,0,1,0,1,25.3,1466,5804,Washington County
48113002500,1,1,1,1,37.2,4013,10785,Washington County
48113002701,1,1,1,1,40.2,2838,7066,Washington County
48113002702,0,1,0,1,25.2,1060,4214,Washington County
48113003101,0,0,0,0,13.6,648,4751,Washington County
48113003400,1,1,1,1,26.5,887,3351,Washington County
48113003700,0,1,0,1,37.2,2241,6024,Washington County
48113003800,1,1,1,1,31.6,1182,3741,Washington County
48113003901,1,1,1,1,49.7,1633,3285,Washington County
48113003902,1,1,1,1,22.7,1083,4772,Washington County
48113004000,1,1,1,1,28.3,703,2483,Washington County
48113004100,0,1,0,1,41.8,1082,2587,Washington County
48113004201,0,1,0,1,18.1,1527,8448,Washington County
48113004202,0,0,0,0,10.3,676,6534,Washington County
48113004300,0,1,0,1,13.8,890,6453,Washington County
48113004400,0,0,0,0,9.1,577,6312,Washington County
48113004500,0,0,0,1,20.3,3394,16720,Washington County
48113004600,0,0,0,0,13.7,546,3975,Washington County
48113004700,0,0,0,1,28.4,2008,7059,Washington County
48113004800,0,1,0,1,27.8,1554,5587,Washington County
48113004900,1,1,1,1,42.6,2996,7037,Washington County
48113005000,0,1,0,1,14.9,2008,13501,Washington County
48113005100,0,1,0,1,17.7,1471,8300,Washington County
48113005200,0,0,0,1,13.6,2302,16915,Washington County
48113005300,0,1,0,1,21,3799,18056,Washington County
48113005400,0,1,0,1,17.4,2974,17058,Washington County
48113005500,0,1,0,1,29.5,3066,10376,Washington County
48113005600,0,1,0,1,33.1,5621,16988,Washington County
48113005700,0,1,0,1,38.6,3800,9844,Washington County
48113005901,1,1,1,1,25.5,3711,14539,Washington County
48113005902,1,1,1,1,38.3,3413,8909,Washington County
48113006001,0,0,0,1,33,3565,10796,Washington County
48113006002,0,1,0,1,35.3,3277,9288,Washington County
48113006100,0,0,0,1,30.4,2427,7989,Washington County
48113006200,0,1,0,1,31.1,3550,11421,Washington County
48113006301,0,1,0,1,6.5,2194,33616,Washington County
48113006302,0,1,0,1,17.6,2472,14031,Washington County
48113006401,0,1,0,1,27.9,1343,4819,Washington County
48113006402,0,0,0,1,26.9,3139,11655,Washington County
48113006501,0,1,0,1,14.2,3573,25251,Washington County
48113006502,0,1,0,1,11.7,2025,17277,Washington County
48113006700,0,1,0,1,26.1,4310,16488,Washington County
48113006800,0,0,0,1,24.6,2700,10967,Washington County
48113006900,0,1,0,1,42.6,2980,7002,Washington County
48113007101,0,0,0,0,10.9,479,4413,Washington County
48113007102,0,1,0,1,12.2,2122,17377,Washington County
48113007201,0,1,0,1,20.5,4809,23478,Washington County
48113007202,0,0,0,1,31.5,5569,17694,Washington County
48113007301,0,0,0,0,2.9,61,2116,Washington County
48113007302,0,0,0,0,5.1,891,17407,Washington County
48113007601,0,0,0,0,2.5,387,15504,Washington County
48113007604,0,0,0,0,0.5,176,36303,Washington County
48113007605,0,0,0,0,3.7,118,3230,Washington County
48113007700,0,0,0,0,5.4,636,11777,Washington County
48113007801,0,0,0,0,7.5,408,5427,Washington County
48113007804,1,1,1,1,13.4,2665,19938,Washington County
48113007805,0,0,0,0,13.5,719,5316,Washington County
48113007809,0,0,0,0,15.1,788,5225,Washington County
48113007810,0,0,0,0,16.4,1279,7804,Washington County
48113007811,0,1,0,1,14.7,3592,24452,Washington County
48113007812,0,0,0,0,1.9,119,6321,Washington County
48113007815,0,0,0,1,41,3942,9616,Washington County
48113007818,0,0,0,1,29.6,3844,13007,Washington County
48113007819,0,0,0,1,22,1349,6129,Washington County
48113007820,0,0,0,1,37.8,4085,10820,Washington County
48113007821,0,0,0,1,29.7,2475,8341,Washington County
48113007822,0,0,0,0,12.6,309,2449,Washington County
48113007823,0,1,0,1,31.3,607,1942,Washington County
48113007824,0,0,0,0,1.7,125,7468,Washington County
48113007825,0,0,0,0,11.8,2214,18719,Washington County
48113007826,0,0,0,0,6.2,192,3107,Washington County
48113007827,0,1,0,1,17.9,1952,10889,Washington County
48113007902,0,0,0,0,6.9,897,13094,Washington County
48113007903,0,0,0,0,7.2,332,4584,Washington County
48113007906,0,0,0,0,1.8,126,6849,Washington County
48113007909,0,0,0,0,19.3,821,4259,Washington County
48113007910,0,0,0,0,18.3,813,4436,Washington County
48113007911,0,0,0,0,9.9,526,5296,Washington County
48113007912,0,0,0,0,8.1,347,4268,Washington County
48113007913,0,0,0,0,7.6,589,7704,Washington County
48113007914,0,0,0,1,22.4,987,4405,Washington County
48113008000,0,0,0,0,2,343,17199,Washington County
48113008100,0,0,0,0,4.5,560,12397,Washington County
48113008200,0,0,0,0,8,954,11890,Washington County
48113008400,1,1,1,1,18.1,5661,31298,Washington County
48113008500,1,1,1,1,27.2,2794,10288,Washington County
48113008603,1,1,1,1,42.7,543,1272,Washington County
48113008604,1,1,1,1,52.5,2232,4254,Washington County
48113008701,1,1,1,1,39.6,4055,10240,Washington County
48113008703,0,1,0,1,42.4,1995,4707,Washington County
48113008704,0,1,0,1,37.3,2734,7336,Washington County
48113008705,0,1,0,1,17.9,732,4093,Washington County
48113008801,0,1,0,1,19.4,1522,7864,Washington County
48113008802,1,1,1,1,38.6,3353,8682,Washington County
48113008900,1,1,1,1,36,2226,6181,Washington County
48113009000,1,1,1,1,30.9,5482,17760,Washington County
48113009101,0,1,0,1,26.8,3236,12080,Washington County
48113009103,0,1,0,1,31,2399,7731,Washington County
48113009104,0,1,0,1,21.5,1880,8755,Washington County
48113009105,0,0,0,1,25.1,2161,8619,Washington County
48113009201,0,1,0,1,29.1,4510,15498,Washington County
48113009202,0,1,0,1,26.5,4754,17910,Washington County
48113009301,0,1,0,1,20.2,2981,14734,Washington County
48113009303,1,1,1,1,22.4,2883,12857,Washington County
48113009304,1,1,1,1,54.8,5354,9769,Washington County
48113009401,0,0,0,0,10,1443,14446,Washington County
48113009402,0,0,0,0,5.8,281,4819,Washington County
48113009500,0,0,0,0,3.3,169,5086,Washington County
48113009603,0,0,0,0,1.7,511,30277,Washington County
48113009604,0,0,0,0,6.2,1095,17776,Washington County
48113009605,0,0,0,1,3.5,1177,33423,Washington County
48113009607,0,0,0,0,3.5,484,13778,Washington County
48113009608,0,0,0,0,3.1,503,16476,Washington County
48113009609,0,0,0,0,1.5,142,9445,Washington County
48113009610,0,1,0,1,30.4,3763,12383,Washington County
48113009611,0,1,0,1,9.7,1465,15151,Washington County
48113009701,0,0,0,0,11.4,2077,18239,Washington County
48113009702,0,0,0,0,5.1,403,7860,Washington County
48113009802,0,0,0,1,10.5,3511,33344,Washington County
48113009803,0,1,0,1,11.5,1220,10594,Washington County
48113009804,0,1,0,1,28.7,5293,18464,Washington County
48113009900,1,1,1,1,11.3,1162,10270,Washington County
48113010000,1,1,1,1,20.5,1654,8082,Washington County
48113010101,0,1,0,1,31.1,3439,11057,Washington County
48113010102,0,1,0,1,20.4,1610,7888,Washington County
48113010500,1,1,1,1,24.5,1955,7970,Washington County
48113010601,1,1,1,1,15.6,3295,21111,Washington County
48113010602,1,1,1,1,39.9,2118,5310,Washington County
48113010701,0,1,0,1,29.8,3211,10774,Washington County
48113010703,1,1,1,1,26.7,1951,7321,Washington County
48113010704,0,1,0,1,36.6,3339,9128,Washington County
48113010801,0,1,0,1,26.6,4932,18507,Washington County
48113010803,0,0,0,0,15.8,2705,17139,Washington County
48113010804,1,1,1,1,39.2,3768,9618,Washington County
