CensusTract,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,zip,Shortage_PF
42111021902,0,2342,1004,0,59,2.52,0,0,0,0,0,1,17.7,51683,0,0,0,0,0,0,0,0,923,482,494,2290,6,4,0,4,38,20,34,145,15424,0.52101021
42051260900,1,4558,1840,0,72,1.58,0,0,0,0,0,0,9.4,67757,1,1,1,1,1,0,0,0,1373,916,894,4426,75,12,0,13,32,30,85,279,15431,0.503018109
42051261000,0,2528,985,0,14,0.55,0,0,0,0,0,0,9.5,71575,0,0,0,0,0,0,0,0,583,511,460,2477,23,3,0,2,23,6,23,108,15431,0.503018109
42051262600,0,3000,1232,0,0,0,0,0,0,0,1,0,18.6,67723,0,0,0,0,0,0,0,1,932,659,475,2955,24,3,0,2,16,21,109,273,15431,0.503018109
42051262702,0,3140,1204,0,172,5.48,0,0,0,0,0,0,14.6,66852,0,0,0,0,0,0,0,0,862,646,589,3067,11,10,0,9,43,35,86,145,15431,0.503018109
42051261200,1,2331,1077,0,0,0,1,1,1,1,1,1,35.2,42321,1,1,1,1,1,0,0,1,1133,504,394,1898,315,3,0,3,112,13,146,340,15417,0.469189075
42051261300,0,6648,2022,0,1939,29.17,0,0,0,0,1,0,19.9,65625,0,0,0,0,0,0,0,1,1615,864,974,5084,1277,13,1,8,265,236,119,362,15417,0.469189075
42051261401,1,2518,1060,0,0,0,1,1,1,0,0,1,22.2,70000,1,1,1,1,1,0,0,0,984,559,471,2259,191,2,0,6,60,12,48,229,15417,0.469189075
42051261402,0,3048,1314,0,0,0,0,0,0,1,1,1,34.5,44167,0,0,0,0,0,0,0,1,1504,653,553,2586,361,7,0,8,86,12,214,544,15417,0.469189075
42125763700,0,1587,680,0,0,0,0,0,0,0,0,0,12.8,67361,0,0,0,0,0,0,0,0,462,265,300,1496,59,1,0,6,25,9,81,116,15417,0.469189075
42125792100,1,3927,1374,0,736,18.74,0,0,0,0,1,0,16.9,86985,1,1,1,1,1,0,0,1,1276,370,452,3642,210,19,0,11,45,50,212,341,15417,0.469189075
42125792200,1,3007,742,0,1466,48.75,1,1,1,0,0,1,29.7,42418,1,1,1,1,1,0,0,0,875,151,212,2668,244,17,0,3,75,50,98,130,15417,0.469189075
42125795900,0,4255,1768,0,22,0.52,0,0,0,0,1,0,8,71310,0,0,0,0,0,0,0,1,1067,830,821,4103,52,10,1,12,77,48,159,288,15417,0.469189075
42051261300,0,6648,2022,0,1939,29.17,0,0,0,0,1,0,19.9,65625,0,0,0,0,0,0,0,1,1615,864,974,5084,1277,13,1,8,265,236,119,362,15475,0.064783888
42051261401,1,2518,1060,0,0,0,1,1,1,0,0,1,22.2,70000,1,1,1,1,1,0,0,0,984,559,471,2259,191,2,0,6,60,12,48,229,15475,0.064783888
42059970100,1,7106,2954,0,25,0.35,0,0,0,0,1,0,14.2,62229,1,1,1,1,1,0,0,1,2215,1571,1120,6969,24,13,3,11,86,47,410,633,15370,0.990873657
42059970200,0,3085,1316,0,11,0.36,0,0,0,0,0,0,7.3,67500,0,0,0,0,0,0,0,0,719,555,581,2996,47,11,0,5,26,18,43,156,15370,0.990873657
42059970300,0,4733,1830,0,48,1.01,0,0,0,0,0,0,11.1,68963,0,0,0,0,0,0,0,0,1129,1034,728,4646,27,3,0,6,51,45,66,184,15370,0.990873657
42059970400,0,4290,1705,0,5,0.12,0,0,0,0,1,0,13.6,61042,1,1,0,0,0,1,0,1,1283,953,685,4219,7,3,1,5,55,15,114,209,15370,0.990873657
42059970501,1,4395,987,0,2124,48.33,0,0,0,0,0,0,5.2,87902,1,1,1,1,1,0,0,0,358,477,646,3067,1057,42,0,3,226,227,20,50,15370,0.990873657
42059970502,0,3979,1649,0,0,0,0,0,0,0,1,0,19.2,69085,0,0,0,0,0,0,0,1,1290,899,591,3891,21,14,0,10,43,29,223,318,15370,0.990873657
42059970600,1,4176,1499,0,863,20.67,1,1,1,1,1,1,20.1,57083,1,1,1,1,1,0,0,1,1212,692,481,4006,74,20,3,10,63,31,105,320,15370,0.990873657
42059970700,0,2718,1112,0,0,0,0,0,0,0,0,0,8.3,69511,1,1,0,0,0,1,0,0,653,583,442,2683,12,1,0,6,16,7,39,154,15370,0.990873657
42125755700,0,3751,1486,0,12,0.32,0,0,0,0,0,0,6.9,79551,0,0,0,0,0,0,0,0,741,788,548,3675,20,8,0,9,39,23,32,102,15370,0.990873657
42125762000,0,2676,1105,0,3,0.11,0,0,0,0,0,0,14.9,66917,0,0,0,0,0,0,0,0,823,538,460,2597,26,5,0,11,37,11,40,148,15370,0.990873657
42059970400,0,4290,1705,0,5,0.12,0,0,0,0,1,0,13.6,61042,1,1,0,0,0,1,0,1,1283,953,685,4219,7,3,1,5,55,15,114,209,15341,0.980253165
42059970700,0,2718,1112,0,0,0,0,0,0,0,0,0,8.3,69511,1,1,0,0,0,1,0,0,653,583,442,2683,12,1,0,6,16,7,39,154,15341,0.980253165
42063960500,0,3454,1402,0,16,0.46,0,0,0,0,0,0,9.3,69091,0,0,0,0,0,0,0,0,865,696,612,3426,10,2,0,1,15,20,69,80,15701,0.199469198
42063960600,0,5245,2090,0,53,1.01,0,0,0,0,0,1,5.4,60160,0,0,0,0,0,0,0,0,1061,1157,742,5171,14,16,0,2,42,10,91,135,15701,0.199469198
42063960700,1,7141,3546,0,218,3.05,0,0,0,0,1,0,15.6,70789,1,1,1,1,1,0,0,1,2407,1095,1583,6396,330,266,1,20,128,120,419,434,15701,0.199469198
42063960800,1,3917,1626,0,148,3.78,0,0,0,0,0,0,11.6,95903,1,1,1,1,1,0,0,0,1002,707,798,3732,64,63,0,4,54,56,46,176,15701,0.199469198
42063960900,0,4763,1720,0,1018,21.37,0,0,0,0,1,0,6.3,64058,0,0,0,0,0,0,0,1,1081,750,835,3772,787,24,2,10,168,121,231,296,15701,0.199469198
42063961000,1,2188,1009,0,12,0.55,0,1,0,0,0,1,26.9,63438,0,1,0,1,0,0,0,0,881,312,302,2003,117,39,0,0,29,20,107,133,15701,0.199469198
42063961101,1,6480,2057,0,1852,28.58,0,1,0,0,0,1,50.1,66620,0,1,0,1,0,0,0,0,2592,442,416,5705,505,111,1,7,151,137,318,201,15701,0.199469198
42063961102,1,2873,437,0,1799,62.62,0,0,0,0,0,1,90.5,,0,0,0,0,0,0,0,0,832,17,8,2422,229,136,2,3,81,91,47,38,15701,0.199469198
42063961200,1,2434,1121,0,4,0.16,0,0,0,0,0,0,16.5,69911,0,1,0,1,0,0,0,0,684,398,336,2290,74,29,0,2,39,33,38,121,15701,0.199469198
42063961300,0,4122,1644,0,30,0.73,0,0,0,0,0,0,14.3,60859,0,0,0,0,0,0,0,0,1216,902,640,4068,15,9,0,4,26,23,155,286,15701,0.199469198
42063961500,0,4172,1603,0,0,0,0,0,0,1,1,1,14.3,58000,0,0,0,0,0,0,0,1,1245,1000,639,4123,5,4,0,4,36,32,104,175,15701,0.199469198
42063961600,0,4764,1997,0,8,0.17,0,0,0,0,0,0,9.5,64261,0,0,0,0,0,0,0,0,1391,943,872,4670,26,7,0,10,51,32,43,362,15701,0.199469198
42073000100,1,4370,1856,0,4,0.09,0,0,0,0,0,0,9.7,62091,0,1,0,1,0,0,0,0,1414,956,753,4054,176,19,0,4,117,68,90,215,16105,2.787398674
42073000300,1,3975,1665,0,137,3.45,1,1,1,1,1,1,25.9,53456,1,1,1,1,1,0,0,1,1994,1040,694,3056,648,22,0,3,246,80,343,689,16105,2.787398674
42073010201,1,3393,1557,0,0,0,0,0,0,0,0,0,4.3,101094,1,1,1,1,1,0,0,0,521,639,954,3295,26,41,0,2,29,26,44,93,16105,2.787398674
42073010202,0,5185,1969,0,0,0,0,0,0,0,1,0,12.7,69127,0,0,0,0,0,0,0,1,1661,1328,892,5112,15,29,1,3,25,24,182,202,16105,2.787398674
42073010300,1,2466,556,0,1237,50.16,0,0,0,0,0,0,9,85893,1,1,1,1,1,0,0,0,249,269,453,2400,30,9,0,2,25,22,36,22,16105,2.787398674
42073010400,0,3452,1356,0,65,1.88,0,0,0,0,0,0,9,66250,0,0,0,0,0,0,0,0,713,731,612,3401,13,2,0,3,33,26,84,133,16105,2.787398674
42073010800,1,6216,2637,0,3,0.05,0,0,0,0,1,0,2.9,85662,1,1,1,1,1,0,0,1,1013,1267,1416,5992,72,69,0,4,79,83,125,103,16105,2.787398674
42073000100,1,4370,1856,0,4,0.09,0,0,0,0,0,0,9.7,62091,0,1,0,1,0,0,0,0,1414,956,753,4054,176,19,0,4,117,68,90,215,16101,0.376498884
42073000200,1,1976,854,0,91,4.61,1,1,1,1,1,1,24,47500,1,1,1,1,1,0,0,1,1007,400,414,1800,95,6,0,4,71,41,200,384,16101,0.376498884
42073000300,1,3975,1665,0,137,3.45,1,1,1,1,1,1,25.9,53456,1,1,1,1,1,0,0,1,1994,1040,694,3056,648,22,0,3,246,80,343,689,16101,0.376498884
42073000400,1,1981,952,0,70,3.53,0,1,0,1,1,1,52.8,17412,0,1,0,1,0,0,0,1,1351,515,369,999,860,9,0,4,109,26,375,552,16101,0.376498884
42073000600,1,1284,397,0,231,17.99,1,1,1,0,0,1,37,41250,1,1,1,1,1,0,0,0,505,307,113,1039,184,0,1,1,59,30,87,173,16101,0.376498884
42073000700,1,2032,731,0,213,10.48,0,1,0,1,1,1,35.4,22813,0,1,0,1,0,0,0,1,1050,456,429,1728,214,3,0,6,81,23,139,319,16101,0.376498884
42073000800,1,4131,1776,0,52,1.26,0,1,0,0,0,1,23.2,44194,0,1,0,1,0,0,0,0,1403,795,828,3731,234,15,0,3,148,48,162,513,16101,0.376498884
42073000900,1,1825,798,0,0,0,0,1,0,1,1,1,40.3,26375,0,1,0,1,0,0,0,1,1329,461,302,1362,359,9,0,4,91,44,197,517,16101,0.376498884
42073010100,0,4127,1572,0,0,0,0,0,0,0,0,0,8.7,73317,0,0,0,0,0,0,0,0,827,948,527,4090,4,9,3,0,21,28,48,144,16101,0.376498884
42073010202,0,5185,1969,0,0,0,0,0,0,0,1,0,12.7,69127,0,0,0,0,0,0,0,1,1661,1328,892,5112,15,29,1,3,25,24,182,202,16101,0.376498884
42073010500,0,3083,1279,0,30,0.97,0,0,0,0,0,0,10.6,67500,0,0,0,0,0,0,0,0,838,607,566,3049,4,10,0,4,16,19,48,174,16101,0.376498884
42073010600,1,2350,1050,0,4,0.17,1,1,1,0,0,1,12,55560,1,1,1,1,1,0,0,0,897,424,563,2229,60,6,0,0,55,30,97,208,16101,0.376498884
42073010700,1,2867,1166,0,3,0.1,0,0,0,0,0,0,13.5,60565,0,1,0,1,0,0,0,0,1003,619,575,2577,216,9,0,0,65,25,118,202,16101,0.376498884
42073010800,1,6216,2637,0,3,0.05,0,0,0,0,1,0,2.9,85662,1,1,1,1,1,0,0,1,1013,1267,1416,5992,72,69,0,4,79,83,125,103,16101,0.376498884
42073010900,0,3283,1273,0,15,0.46,0,0,0,0,0,0,9.3,81389,0,0,0,0,0,0,0,0,737,754,525,3249,5,6,4,0,19,15,52,117,16101,0.376498884
42073011000,1,5031,2027,0,0,0,1,1,1,0,0,1,9.7,58273,1,1,1,1,1,0,0,0,1463,1070,963,4957,29,7,0,1,37,23,141,181,16101,0.376498884
42073011100,0,4182,1708,0,81,1.94,0,0,0,1,1,1,16.2,57941,0,0,0,0,0,0,0,1,1353,811,801,4096,39,5,0,2,40,23,117,246,16101,0.376498884
42073011300,0,4487,1700,0,0,0,0,0,0,0,0,0,9.8,71042,0,0,0,0,0,0,0,0,987,988,706,4428,9,7,0,1,42,16,108,154,16101,0.376498884
42073011500,0,4176,1678,0,0,0,0,0,0,0,0,0,11.9,67434,0,0,0,0,0,0,0,0,927,796,806,4071,26,27,0,3,49,39,41,159,16101,0.376498884
42073000900,1,1825,798,0,0,0,0,1,0,1,1,1,40.3,26375,0,1,0,1,0,0,0,1,1329,461,302,1362,359,9,0,4,91,44,197,517,16102,7.756818182
42073001000,1,1699,736,0,0,0,1,1,1,0,0,1,25.1,47188,1,1,1,1,1,0,0,0,943,333,358,1596,66,4,0,2,31,21,35,197,16102,7.756818182
42073010500,0,3083,1279,0,30,0.97,0,0,0,0,0,0,10.6,67500,0,0,0,0,0,0,0,0,838,607,566,3049,4,10,0,4,16,19,48,174,16102,7.756818182
42073010600,1,2350,1050,0,4,0.17,1,1,1,0,0,1,12,55560,1,1,1,1,1,0,0,0,897,424,563,2229,60,6,0,0,55,30,97,208,16102,7.756818182
42073011100,0,4182,1708,0,81,1.94,0,0,0,1,1,1,16.2,57941,0,0,0,0,0,0,0,1,1353,811,801,4096,39,5,0,2,40,23,117,246,16102,7.756818182
42073011200,0,2481,1009,0,0,0,0,0,0,0,0,0,7.1,72826,0,0,0,0,0,0,0,0,479,517,446,2452,1,12,0,1,15,12,22,121,16102,7.756818182
42073011300,0,4487,1700,0,0,0,0,0,0,0,0,0,9.8,71042,0,0,0,0,0,0,0,0,987,988,706,4428,9,7,0,1,42,16,108,154,16102,7.756818182
42073010100,0,4127,1572,0,0,0,0,0,0,0,0,0,8.7,73317,0,0,0,0,0,0,0,0,827,948,527,4090,4,9,3,0,21,28,48,144,16156,226.1818182
42073010202,0,5185,1969,0,0,0,0,0,0,0,1,0,12.7,69127,0,0,0,0,0,0,0,1,1661,1328,892,5112,15,29,1,3,25,24,182,202,16156,226.1818182
42073010400,0,3452,1356,0,65,1.88,0,0,0,0,0,0,9,66250,0,0,0,0,0,0,0,0,713,731,612,3401,13,2,0,3,33,26,84,133,16143,1.898408813
42073010500,0,3083,1279,0,30,0.97,0,0,0,0,0,0,10.6,67500,0,0,0,0,0,0,0,0,838,607,566,3049,4,10,0,4,16,19,48,174,16143,1.898408813
42073010500,0,3083,1279,0,30,0.97,0,0,0,0,0,0,10.6,67500,0,0,0,0,0,0,0,0,838,607,566,3049,4,10,0,4,16,19,48,174,16132,0.737027265
42111020101,0,2074,869,0,0,0,0,0,0,0,0,1,5.9,57750,0,0,0,0,0,0,0,0,581,389,393,2047,2,9,0,0,16,12,36,42,15935,3.157347848
42111020102,0,5396,2286,0,106,1.96,0,0,0,1,1,1,8.1,59714,0,0,0,0,0,0,0,1,1629,1018,1296,5346,8,8,2,2,30,33,224,152,15935,3.157347848
42111020200,0,4673,1990,0,131,2.8,0,0,0,0,1,0,5,73074,0,0,0,0,0,0,0,1,1031,792,1141,4631,2,10,0,7,23,21,149,175,15935,3.157347848
42111020500,0,3025,1245,0,0,0,0,0,0,0,0,1,9.7,57321,0,0,0,0,0,0,0,0,1096,616,546,2997,4,4,0,7,13,7,74,186,15935,3.157347848
42111020600,0,6094,2533,0,10,0.16,0,0,0,1,1,1,12.8,54917,0,0,0,0,0,0,0,1,2044,1249,1043,5991,19,16,0,9,59,34,99,481,15935,3.157347848
42111020101,0,2074,869,0,0,0,0,0,0,0,0,1,5.9,57750,0,0,0,0,0,0,0,0,581,389,393,2047,2,9,0,0,16,12,36,42,15531,0.554842767
42111020500,0,3025,1245,0,0,0,0,0,0,0,0,1,9.7,57321,0,0,0,0,0,0,0,0,1096,616,546,2997,4,4,0,7,13,7,74,186,15531,0.554842767
42111020600,0,6094,2533,0,10,0.16,0,0,0,1,1,1,12.8,54917,0,0,0,0,0,0,0,1,2044,1249,1043,5991,19,16,0,9,59,34,99,481,15531,0.554842767
42111020700,0,2942,1226,0,7,0.24,0,0,0,0,0,0,7,70200,0,0,0,0,0,0,0,0,690,551,483,2887,10,19,2,0,24,11,35,74,15531,0.554842767
42111020400,0,3898,1662,0,0,0,0,0,0,0,0,1,11.7,59615,0,0,0,0,0,0,0,0,1273,782,753,3865,3,4,0,2,24,12,82,292,15926,4.073275862
42111021200,0,2868,1143,0,3,0.1,0,0,0,0,0,0,11.2,69236,0,0,0,0,0,0,0,0,659,628,469,2837,5,4,0,2,20,10,28,98,15926,4.073275862
42111021300,0,3464,1379,0,22,0.64,0,0,0,0,1,0,9.3,66346,0,0,0,0,0,0,0,1,903,738,600,3443,3,1,0,2,15,13,107,130,15926,4.073275862
42111020600,0,6094,2533,0,10,0.16,0,0,0,1,1,1,12.8,54917,0,0,0,0,0,0,0,1,2044,1249,1043,5991,19,16,0,9,59,34,99,481,15501,0.928169369
42111020700,0,2942,1226,0,7,0.24,0,0,0,0,0,0,7,70200,0,0,0,0,0,0,0,0,690,551,483,2887,10,19,2,0,24,11,35,74,15501,0.928169369
42111020800,1,6230,1668,0,2377,38.15,1,1,1,0,0,1,5.8,57733,1,1,1,1,1,0,0,0,956,773,959,4697,1189,54,3,8,279,280,17,122,15501,0.928169369
42111020900,0,5892,1857,0,1364,23.15,0,0,0,0,0,0,10,63841,0,0,0,0,0,0,0,0,1420,962,879,5185,519,13,0,4,171,167,39,272,15501,0.928169369
42111021000,1,4044,1893,0,85,2.1,0,0,0,0,1,0,14.4,65469,1,1,1,1,1,0,0,1,1375,792,882,3926,19,46,0,4,49,40,242,322,15501,0.928169369
42111021100,1,2233,1070,0,77,3.45,1,1,1,1,1,1,37.6,50385,1,1,1,1,1,0,0,1,869,493,319,2149,33,11,1,7,32,31,149,353,15501,0.928169369
42111021200,0,2868,1143,0,3,0.1,0,0,0,0,0,0,11.2,69236,0,0,0,0,0,0,0,0,659,628,469,2837,5,4,0,2,20,10,28,98,15501,0.928169369
42111021400,0,4502,1801,0,153,3.4,0,0,0,0,0,0,12.7,61250,0,0,0,0,0,0,0,0,1421,961,803,4441,7,17,3,3,31,22,129,214,15501,0.928169369
42111021800,0,3584,1464,0,25,0.7,0,0,0,0,0,0,8,62500,0,0,0,0,0,0,0,0,933,768,613,3547,2,6,2,5,22,19,59,143,15501,0.928169369
42111021901,0,2464,1031,0,18,0.73,0,0,0,0,0,1,9.6,57464,0,0,0,0,0,0,0,0,681,465,477,2444,4,0,0,4,12,12,38,76,15501,0.928169369
42111020800,1,6230,1668,0,2377,38.15,1,1,1,0,0,1,5.8,57733,1,1,1,1,1,0,0,0,956,773,959,4697,1189,54,3,8,279,280,17,122,15530,0.603308317
42111021200,0,2868,1143,0,3,0.1,0,0,0,0,0,0,11.2,69236,0,0,0,0,0,0,0,0,659,628,469,2837,5,4,0,2,20,10,28,98,15530,0.603308317
42111021300,0,3464,1379,0,22,0.64,0,0,0,0,1,0,9.3,66346,0,0,0,0,0,0,0,1,903,738,600,3443,3,1,0,2,15,13,107,130,15530,0.603308317
42111021400,0,4502,1801,0,153,3.4,0,0,0,0,0,0,12.7,61250,0,0,0,0,0,0,0,0,1421,961,803,4441,7,17,3,3,31,22,129,214,15530,0.603308317
42111021300,0,3464,1379,0,22,0.64,0,0,0,0,1,0,9.3,66346,0,0,0,0,0,0,0,1,903,738,600,3443,3,1,0,2,15,13,107,130,15552,1.992611747
42111021400,0,4502,1801,0,153,3.4,0,0,0,0,0,0,12.7,61250,0,0,0,0,0,0,0,0,1421,961,803,4441,7,17,3,3,31,22,129,214,15552,1.992611747
42111021500,0,2727,1021,0,80,2.93,0,0,0,0,0,1,17.6,53173,0,0,0,0,0,0,0,0,1085,585,515,2697,10,3,0,2,15,14,105,151,15552,1.992611747
42111021600,1,2184,948,0,16,0.73,1,1,1,1,1,1,19.8,51875,1,1,1,1,1,0,0,1,854,471,422,2158,3,5,3,2,13,7,126,205,15552,1.992611747
42111021700,0,2968,1104,0,0,0,0,0,0,0,1,0,17,61776,0,0,0,0,0,0,0,1,1131,761,511,2947,3,0,0,3,15,16,162,139,15552,1.992611747
42125704100,1,1934,607,0,983,50.83,0,0,0,0,0,1,49.2,28917,0,0,0,0,0,0,0,0,825,170,167,1415,394,26,3,2,94,52,264,333,15301,4.971326165
42125721000,0,4209,1677,0,6,0.14,0,0,0,0,0,0,7.9,74014,0,0,0,0,0,0,0,0,951,855,692,4093,39,2,1,9,65,45,51,157,15301,4.971326165
42125722700,0,3515,1399,0,0,0,0,0,0,0,0,0,2.8,81691,0,0,0,0,0,0,0,0,972,713,606,3411,69,6,0,0,29,21,75,152,15301,4.971326165
42125731000,0,6053,2376,0,106,1.75,0,0,0,0,1,0,10.3,75964,0,0,0,0,0,0,0,1,1507,1291,1033,5956,20,12,0,9,56,35,103,187,15301,4.971326165
42125732000,0,3339,1301,0,0,0,0,0,0,0,0,0,5.6,75887,0,0,0,0,0,0,0,0,613,742,474,3274,16,8,0,1,40,23,18,90,15301,4.971326165
42125742100,1,6081,2489,0,325,5.34,0,0,0,0,1,0,5.4,79432,1,1,1,1,1,0,0,1,1233,1079,1461,5758,214,9,0,7,93,57,168,267,15301,4.971326165
42125742200,0,1737,703,0,0,0,0,0,0,0,0,0,8,64866,0,0,0,0,0,0,0,0,351,346,275,1673,7,10,1,4,42,45,19,54,15301,4.971326165
42125744200,1,3317,1528,0,3,0.09,0,0,0,0,0,0,11,62742,0,1,0,1,0,0,0,0,1065,638,483,2929,228,45,0,2,113,73,73,168,15301,4.971326165
42125745100,1,8564,3535,0,97,1.13,0,0,0,0,0,0,3.3,104271,1,1,1,1,1,0,0,0,935,2016,1308,8142,174,127,2,6,113,107,38,175,15301,4.971326165
42125745200,0,4844,1897,0,109,2.25,0,0,0,0,0,0,2.7,115500,0,0,0,0,0,0,0,0,569,977,994,4724,43,30,0,2,45,39,62,68,15301,4.971326165
42125751100,1,5226,2204,0,22,0.42,0,0,0,0,0,0,10.8,86483,1,1,1,1,1,0,0,0,1356,1087,955,5054,80,7,0,4,81,52,93,266,15301,4.971326165
42125751200,1,3149,1317,0,54,1.71,1,1,1,1,1,1,21.6,54153,1,1,1,1,1,0,0,1,1138,587,597,2916,174,3,0,3,53,36,179,185,15301,4.971326165
42125752700,1,4583,1937,0,153,3.34,0,0,0,0,1,0,7.7,85000,1,1,1,1,1,0,0,1,809,865,1118,4412,97,12,0,3,59,39,135,187,15301,4.971326165
42125753700,1,2234,814,0,540,24.17,0,0,0,0,0,0,12.1,109028,0,1,0,1,0,0,0,0,362,296,287,2018,118,23,0,2,73,45,44,61,15301,4.971326165
42125754200,1,2461,1027,0,342,13.9,0,0,0,0,0,0,10.6,74250,0,1,0,1,0,0,0,0,581,375,359,2114,225,21,0,4,97,47,116,55,15301,4.971326165
42125754300,1,3170,1400,0,153,4.83,0,1,0,1,1,1,14.2,56528,0,1,0,1,0,0,0,1,939,665,443,2125,814,15,3,7,206,57,293,381,15301,4.971326165
42125754400,1,1864,772,0,4,0.21,0,1,0,1,1,1,36.3,38083,0,1,0,1,0,0,0,1,1132,453,223,1408,338,8,1,7,102,35,243,322,15301,4.971326165
42125754500,1,2561,1166,0,10,0.39,0,0,0,0,1,0,18.3,72756,1,1,1,1,1,0,0,1,870,491,430,2150,247,13,1,2,148,36,133,284,15301,4.971326165
42125754600,1,1673,783,0,5,0.3,1,1,1,0,0,1,17.1,61569,1,1,1,1,1,0,0,0,773,321,293,1410,154,15,0,3,91,22,83,171,15301,4.971326165
42125755100,1,4041,2082,0,104,2.57,0,0,0,0,1,0,9.4,72287,1,1,1,1,1,0,0,1,1082,596,1264,3852,93,33,1,2,60,36,401,157,15301,4.971326165
42125755200,1,5305,2174,0,0,0,0,0,0,0,1,0,2.4,101484,1,1,1,1,1,0,0,1,618,1094,1032,5095,72,63,1,4,70,42,197,60,15301,4.971326165
42125755700,0,3751,1486,0,12,0.32,0,0,0,0,0,0,6.9,79551,0,0,0,0,0,0,0,0,741,788,548,3675,20,8,0,9,39,23,32,102,15301,4.971326165
42125761000,0,5411,2227,0,0,0,0,0,0,0,0,0,10.1,72386,0,0,0,0,0,0,0,0,1157,1099,949,5327,28,11,0,2,43,29,79,187,15301,4.971326165
42125762000,0,2676,1105,0,3,0.11,0,0,0,0,0,0,14.9,66917,0,0,0,0,0,0,0,0,823,538,460,2597,26,5,0,11,37,11,40,148,15301,4.971326165
42125796000,0,3375,1272,0,32,0.95,0,0,0,0,0,0,9.1,72132,0,0,0,0,0,0,0,0,790,787,448,3311,17,5,0,8,34,35,46,177,15301,4.971326165
42125713700,0,4476,1889,0,0,0,0,0,0,0,1,0,14,67188,0,0,0,0,0,0,0,1,1461,922,820,4332,51,13,0,1,79,52,121,228,15004,8.396551724
42125721000,0,4209,1677,0,6,0.14,0,0,0,0,0,0,7.9,74014,0,0,0,0,0,0,0,0,951,855,692,4093,39,2,1,9,65,45,51,157,15323,23.54268293
42125731000,0,6053,2376,0,106,1.75,0,0,0,0,1,0,10.3,75964,0,0,0,0,0,0,0,1,1507,1291,1033,5956,20,12,0,9,56,35,103,187,15323,23.54268293
42125732000,0,3339,1301,0,0,0,0,0,0,0,0,0,5.6,75887,0,0,0,0,0,0,0,0,613,742,474,3274,16,8,0,1,40,23,18,90,15323,23.54268293
42125796000,0,3375,1272,0,32,0.95,0,0,0,0,0,0,9.1,72132,0,0,0,0,0,0,0,0,790,787,448,3311,17,5,0,8,34,35,46,177,15323,23.54268293
42125742100,1,6081,2489,0,325,5.34,0,0,0,0,1,0,5.4,79432,1,1,1,1,1,0,0,1,1233,1079,1461,5758,214,9,0,7,93,57,168,267,15347,12.51351351
42125755100,1,4041,2082,0,104,2.57,0,0,0,0,1,0,9.4,72287,1,1,1,1,1,0,0,1,1082,596,1264,3852,93,33,1,2,60,36,401,157,15347,12.51351351
42125763700,0,1587,680,0,0,0,0,0,0,0,0,0,12.8,67361,0,0,0,0,0,0,0,0,462,265,300,1496,59,1,0,6,25,9,81,116,15423,230.6666667
42125764000,1,3608,1558,0,57,1.58,1,1,1,1,1,1,20.7,65409,1,1,1,1,1,0,0,1,1108,831,596,3446,94,6,0,1,61,27,219,325,15423,230.6666667
42125781700,0,4321,1800,0,0,0,0,0,0,0,0,0,5.9,73958,0,0,0,0,0,0,0,0,850,819,841,4195,69,5,0,0,52,33,50,92,15423,230.6666667
42125784000,1,2807,1278,0,0,0,0,0,0,0,0,0,10.8,73750,1,1,1,1,1,0,0,0,641,497,624,2732,33,7,1,2,32,11,91,130,15423,230.6666667
42125791000,1,1582,679,0,24,1.52,1,1,1,0,0,1,10.4,61136,1,1,1,1,1,0,0,0,507,277,365,1543,13,1,0,4,21,5,30,87,15423,230.6666667
42125792100,1,3927,1374,0,736,18.74,0,0,0,0,1,0,16.9,86985,1,1,1,1,1,0,0,1,1276,370,452,3642,210,19,0,11,45,50,212,341,15423,230.6666667
42125774700,1,5640,2384,0,106,1.88,0,0,0,0,1,0,5.2,88542,1,1,1,1,1,0,0,1,1248,958,1403,5509,64,14,0,2,51,69,162,114,15022,90.1875
42125781700,0,4321,1800,0,0,0,0,0,0,0,0,0,5.9,73958,0,0,0,0,0,0,0,0,850,819,841,4195,69,5,0,0,52,33,50,92,15022,90.1875
42125782700,1,1313,600,0,55,4.19,1,1,1,1,1,1,14.6,61964,1,1,1,1,1,0,0,1,448,260,344,1265,24,3,0,1,20,16,103,113,15022,90.1875
42125783200,1,2331,1124,0,23,0.99,1,1,1,1,1,1,22.9,41066,1,1,1,1,1,0,0,1,1368,484,513,2074,163,18,0,2,74,47,192,467,15022,90.1875
42125783300,1,1789,830,0,0,0,1,1,1,0,0,1,20.4,44773,1,1,1,1,1,0,0,0,710,357,260,1633,70,23,0,4,59,31,87,191,15022,90.1875
42125784000,1,2807,1278,0,0,0,0,0,0,0,0,0,10.8,73750,1,1,1,1,1,0,0,0,641,497,624,2732,33,7,1,2,32,11,91,130,15022,90.1875
