,CensusTract,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,zip,Shortage_PF
597,42003421100,1,4103,1733,0,5,0.12,0,0,0,0,1,0,4.6,115978.0,1,1,1,1,1,0,0,1,2018.0,3684.0,2018.0,308.0,699.0,308.0,3684.0,89.78,699.0,17.03,853.0,20.79,819.0,19.97,3418.0,83.29,13.0,0.32,202.0,4.91,0.0,0.0,4.0,0.1,47.0,1.16,51.0,1.24,103.0,5.96,50.0,2.88,2018.0,49.2,308.0,7.52,530.0,12.91,329.0,8.02,1862.0,45.38,6.0,0.15,121.0,2.94,0.0,0.0,1.0,0.03,28.0,0.69,32.0,0.78,41.0,2.39,24.0,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809,913,990,3791,16,235,0,4,57,53,146,64,15317,502.3684211
598,42125741100,0,4141,1627,0,7,0.17,0,0,0,0,0,0,3.2,93542.0,0,0,0,0,0,0,0,0,,,,,,,3945.0,95.27,576.0,13.9,841.0,20.31,565.0,13.65,3839.0,92.71,52.0,1.25,14.0,0.34,0.0,0.0,4.0,0.1,36.0,0.87,32.0,0.77,38.0,2.32,92.0,5.67,3512.0,84.81,510.0,12.33,755.0,18.24,488.0,11.79,3418.0,82.53,46.0,1.12,8.0,0.2,0.0,0.0,4.0,0.1,36.0,0.87,31.0,0.75,35.0,2.16,82.0,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,874,603,4026,60,14,0,5,36,32,37,99,15317,502.3684211
599,42125741300,0,3346,1514,0,0,0.0,0,0,0,0,0,0,4.1,83526.0,0,0,0,0,0,0,0,0,,,,,,,3346.0,100.0,501.0,14.98,600.0,17.93,588.0,17.57,3186.0,95.22,75.0,2.24,36.0,1.08,2.0,0.06,4.0,0.12,43.0,1.29,21.0,0.63,32.0,2.09,82.0,5.44,3126.0,93.41,458.0,13.69,569.0,17.01,530.0,15.84,2970.0,88.77,75.0,2.23,35.0,1.05,1.0,0.03,3.0,0.09,42.0,1.25,21.0,0.62,27.0,1.79,76.0,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488,600,588,3186,75,36,2,4,43,21,32,86,15317,502.3684211
600,42125742100,1,6081,2489,0,325,5.34,0,0,0,0,1,0,5.4,79432.0,1,1,1,1,1,0,0,1,4624.0,5776.0,4624.0,877.0,1179.0,877.0,5776.0,94.98,1179.0,19.39,1030.0,16.94,1404.0,23.08,5504.0,90.51,175.0,2.88,9.0,0.15,0.0,0.0,7.0,0.12,81.0,1.33,53.0,0.88,154.0,6.17,257.0,10.34,4624.0,76.03,877.0,14.42,816.0,13.42,1185.0,19.49,4420.0,72.68,124.0,2.04,8.0,0.13,0.0,0.0,6.0,0.1,65.0,1.07,42.0,0.69,142.0,5.72,204.0,8.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233,1079,1461,5758,214,9,0,7,93,57,168,267,15317,502.3684211
601,42125742200,0,1737,703,0,0,0.0,0,0,0,0,0,0,8.0,64866.0,0,0,0,0,0,0,0,0,,,,,,,1737.0,100.0,363.0,20.88,346.0,19.92,275.0,15.83,1673.0,96.32,7.0,0.4,10.0,0.58,1.0,0.06,4.0,0.23,42.0,2.42,45.0,2.59,20.0,2.87,57.0,8.16,1737.0,100.0,363.0,20.88,346.0,19.92,275.0,15.83,1673.0,96.32,7.0,0.4,10.0,0.58,1.0,0.06,4.0,0.23,42.0,2.42,45.0,2.59,20.0,2.87,57.0,8.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,346,275,1673,7,10,1,4,42,45,19,54,15317,502.3684211
602,42125744100,1,5675,2590,0,4,0.07,0,0,0,0,1,0,10.5,66324.0,1,1,1,1,1,0,0,1,5441.0,5675.0,5441.0,1792.0,1878.0,1792.0,5675.0,100.0,1878.0,33.09,1265.0,22.29,979.0,17.25,4928.0,86.84,458.0,8.07,49.0,0.86,1.0,0.02,11.0,0.19,228.0,4.02,89.0,1.57,280.0,10.82,306.0,11.81,5441.0,95.87,1792.0,31.58,1219.0,21.48,942.0,16.6,4731.0,83.36,433.0,7.64,48.0,0.85,1.0,0.02,8.0,0.15,219.0,3.85,83.0,1.46,256.0,9.89,291.0,11.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752,1265,979,4928,458,49,1,11,228,89,249,300,15317,502.3684211
603,42125744200,1,3317,1528,0,3,0.09,0,0,0,0,0,0,11.0,62742.0,0,1,0,1,0,0,0,0,491.0,2967.0,491.0,129.0,934.0,129.0,2967.0,89.45,934.0,28.16,568.0,17.12,447.0,13.48,2636.0,79.46,201.0,6.06,40.0,1.21,0.0,0.0,2.0,0.06,88.0,2.67,62.0,1.87,73.0,4.77,167.0,10.9,491.0,14.8,129.0,3.9,88.0,2.67,65.0,1.97,441.0,13.29,28.0,0.85,14.0,0.41,0.0,0.0,0.0,0.0,8.0,0.25,9.0,0.27,15.0,1.01,30.0,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065,638,483,2929,228,45,0,2,113,73,73,168,15317,502.3684211
604,42125745100,1,8564,3535,0,97,1.13,0,0,0,0,0,0,3.3,104271.0,1,1,1,1,1,0,0,0,6061.0,7703.0,6061.0,594.0,781.0,594.0,7703.0,89.95,781.0,9.12,1837.0,21.45,1161.0,13.55,7314.0,85.4,163.0,1.9,121.0,1.41,2.0,0.02,5.0,0.06,99.0,1.16,96.0,1.12,21.0,0.59,145.0,4.09,6061.0,70.77,594.0,6.94,1497.0,17.48,833.0,9.73,5751.0,67.16,124.0,1.44,105.0,1.22,1.0,0.02,2.0,0.02,78.0,0.92,74.0,0.86,11.0,0.31,110.0,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935,2016,1308,8142,174,127,2,6,113,107,38,175,15317,502.3684211
605,42125745200,0,4844,1897,0,109,2.25,0,0,0,0,0,0,2.7,115500.0,0,0,0,0,0,0,0,0,,,,,,,4844.0,100.0,550.0,11.36,977.0,20.17,994.0,20.52,4724.0,97.52,43.0,0.89,30.0,0.62,0.0,0.0,2.0,0.04,45.0,0.93,39.0,0.81,70.0,3.67,63.0,3.33,4652.0,96.04,532.0,10.98,951.0,19.63,909.0,18.76,4536.0,93.64,41.0,0.85,28.0,0.59,0.0,0.0,2.0,0.04,44.0,0.92,39.0,0.8,68.0,3.57,60.0,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569,977,994,4724,43,30,0,2,45,39,62,68,15317,502.3684211
606,42125746100,1,6096,2293,0,6,0.1,0,0,0,0,0,0,1.7,113495.0,1,1,1,1,1,0,0,0,1777.0,4617.0,1777.0,170.0,480.0,170.0,4617.0,75.74,480.0,7.87,1234.0,20.25,634.0,10.41,4505.0,73.91,14.0,0.23,69.0,1.13,0.0,0.0,2.0,0.03,27.0,0.45,41.0,0.67,13.0,0.55,24.0,1.05,1777.0,29.15,170.0,2.78,473.0,7.76,197.0,3.23,1723.0,28.27,3.0,0.05,38.0,0.62,0.0,0.0,1.0,0.01,13.0,0.21,14.0,0.23,9.0,0.41,10.0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676,1586,917,5951,30,76,0,2,37,60,13,32,15317,502.3684211
607,42125746200,1,4223,1529,0,0,0.0,0,0,0,0,0,0,1.4,127991.0,0,1,0,1,0,0,0,0,68.0,2825.0,68.0,3.0,144.0,3.0,2825.0,66.89,144.0,3.4,748.0,17.72,435.0,10.31,2721.0,64.44,7.0,0.17,69.0,1.63,0.0,0.0,4.0,0.09,24.0,0.56,25.0,0.6,10.0,0.68,21.0,1.39,68.0,1.61,3.0,0.07,16.0,0.38,12.0,0.3,67.0,1.59,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.01,1.0,0.02,0.0,0.01,1.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,1113,660,4054,15,115,0,6,33,43,19,33,15317,502.3684211
608,42125746301,1,5455,1815,0,228,4.18,0,0,0,0,0,0,0.8,144625.0,1,1,1,1,1,0,0,0,1727.0,4046.0,1727.0,52.0,135.0,52.0,4046.0,74.18,135.0,2.47,1176.0,21.55,557.0,10.22,3872.0,70.99,33.0,0.61,59.0,1.08,0.0,0.0,1.0,0.02,81.0,1.49,90.0,1.66,37.0,2.02,11.0,0.6,1727.0,31.66,52.0,0.94,541.0,9.91,193.0,3.53,1662.0,30.47,13.0,0.24,25.0,0.45,0.0,0.0,0.0,0.0,27.0,0.5,30.0,0.55,11.0,0.62,4.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,1478,948,5230,47,75,0,2,101,109,62,15,15317,502.3684211
609,42125795800,0,3784,1384,0,0,0.0,0,0,0,0,0,0,3.7,120719.0,0,0,0,0,0,0,0,0,,,,,,,3784.0,100.0,530.0,14.02,1042.0,27.54,488.0,12.9,3636.0,96.09,62.0,1.64,34.0,0.9,0.0,0.0,4.0,0.11,48.0,1.27,29.0,0.77,6.0,0.45,38.0,2.74,3784.0,100.0,530.0,14.02,1042.0,27.54,488.0,12.9,3636.0,96.09,62.0,1.64,34.0,0.9,0.0,0.0,4.0,0.11,48.0,1.27,29.0,0.77,6.0,0.45,38.0,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629,1042,488,3636,62,34,0,4,48,29,7,44,15317,502.3684211
611,42003423000,1,2801,1376,0,0,0.0,0,0,0,0,0,0,4.3,117784.0,0,1,0,1,0,0,0,0,33.0,852.0,33.0,7.0,178.0,7.0,852.0,30.43,178.0,6.36,172.0,6.13,107.0,3.82,716.0,25.57,12.0,0.45,106.0,3.78,0.0,0.0,0.0,0.0,18.0,0.63,21.0,0.76,12.0,0.91,7.0,0.54,33.0,1.16,7.0,0.24,7.0,0.23,3.0,0.12,27.0,0.95,0.0,0.01,4.0,0.16,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.03,0.0,0.03,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468,582,402,2568,40,151,0,1,41,52,65,22,15229,3.113384956
612,42003429100,1,2510,1130,0,99,3.94,0,0,0,0,0,0,6.9,101477.0,1,1,1,1,1,0,0,0,602.0,1883.0,602.0,107.0,325.0,107.0,1883.0,75.03,325.0,12.94,291.0,11.6,313.0,12.45,1723.0,68.64,93.0,3.69,37.0,1.47,2.0,0.07,2.0,0.08,27.0,1.09,20.0,0.78,62.0,5.49,30.0,2.69,602.0,23.99,107.0,4.27,93.0,3.71,146.0,5.82,548.0,21.85,41.0,1.64,1.0,0.02,1.0,0.05,2.0,0.07,9.0,0.37,7.0,0.29,18.0,1.61,9.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467,431,423,2309,104,46,2,2,47,33,90,42,15229,3.113384956
613,42003429300,1,5644,2503,0,227,4.02,0,0,0,0,0,0,5.3,96385.0,0,1,0,1,0,0,0,0,213.0,3746.0,213.0,25.0,555.0,25.0,3746.0,66.37,555.0,9.83,660.0,11.69,786.0,13.93,3615.0,64.04,31.0,0.55,66.0,1.17,0.0,0.0,2.0,0.04,32.0,0.57,23.0,0.41,64.0,2.58,41.0,1.65,213.0,3.77,25.0,0.44,31.0,0.55,54.0,0.96,204.0,3.62,2.0,0.03,5.0,0.09,0.0,0.0,0.0,0.0,2.0,0.03,0.0,0.01,3.0,0.12,3.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906,907,1502,5448,59,83,0,7,47,42,137,60,15229,3.113384956
614,42003429400,1,4265,1922,0,6,0.14,0,0,0,0,0,0,4.0,92222.0,0,1,0,1,0,0,0,0,,3005.0,,,485.0,,3005.0,70.46,485.0,11.36,537.0,12.58,556.0,13.05,2929.0,68.68,28.0,0.66,14.0,0.33,0.0,0.0,3.0,0.07,31.0,0.73,21.0,0.49,11.0,0.58,105.0,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,773,787,4155,35,21,0,4,50,45,15,142,15229,3.113384956
615,42003429600,1,3428,1546,0,128,3.73,0,0,0,0,0,0,4.7,83542.0,0,1,0,1,0,0,0,0,,2304.0,,,368.0,,2304.0,67.2,368.0,10.74,419.0,12.23,389.0,11.34,2154.0,62.84,68.0,2.0,25.0,0.72,0.0,0.0,3.0,0.09,53.0,1.55,30.0,0.86,23.0,1.47,31.0,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525,637,529,3153,124,78,0,7,66,46,40,47,15229,3.113384956
616,42003429700,1,2371,1046,0,4,0.17,0,0,0,0,0,0,5.1,86250.0,0,1,0,1,0,0,0,0,275.0,1608.0,275.0,38.0,254.0,38.0,1608.0,67.83,254.0,10.72,307.0,12.97,366.0,15.44,1546.0,65.21,25.0,1.05,12.0,0.52,0.0,0.01,0.0,0.0,25.0,1.03,12.0,0.52,33.0,3.16,62.0,5.88,275.0,11.6,38.0,1.62,43.0,1.81,83.0,3.48,268.0,11.31,3.0,0.12,2.0,0.09,0.0,0.0,0.0,0.0,2.0,0.09,2.0,0.08,7.0,0.68,11.0,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387,443,510,2292,35,15,1,0,28,16,41,86,15229,3.113384956
617,42003430100,1,2104,919,0,0,0.0,0,0,0,0,0,0,10.7,80250.0,0,1,0,1,0,0,0,0,,855.0,,,237.0,,855.0,40.62,237.0,11.25,197.0,9.34,88.0,4.18,833.0,39.58,13.0,0.62,2.0,0.08,0.0,0.0,0.0,0.0,7.0,0.35,19.0,0.92,13.0,1.38,24.0,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561,471,210,2017,54,9,0,1,23,30,32,60,15229,3.113384956
618,42003430200,1,4667,2091,0,8,0.17,0,0,0,0,0,0,5.2,79459.0,0,0,0,0,0,0,0,0,,476.0,,,31.0,,476.0,10.2,31.0,0.67,111.0,2.37,67.0,1.43,457.0,9.8,3.0,0.06,3.0,0.05,1.0,0.02,0.0,0.0,13.0,0.27,5.0,0.11,4.0,0.21,29.0,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129,993,724,4481,60,27,2,1,96,38,136,307,15229,3.113384956
619,42003431400,1,1902,901,0,7,0.37,0,0,0,0,0,0,9.9,68750.0,0,0,0,0,0,0,0,0,,429.0,,,90.0,,429.0,22.58,90.0,4.73,77.0,4.04,48.0,2.5,377.0,19.8,37.0,1.96,3.0,0.14,0.0,0.0,1.0,0.03,12.0,0.66,8.0,0.42,36.0,4.04,35.0,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,368,221,1698,133,10,0,1,60,24,175,169,15229,3.113384956
620,42003427000,1,3744,1786,0,20,0.53,1,1,1,1,1,1,18.0,44423.0,1,1,1,1,1,0,0,1,2182.0,3608.0,2182.0,942.0,1519.0,942.0,3608.0,96.36,1519.0,40.56,759.0,20.28,511.0,13.66,3358.0,89.68,137.0,3.65,9.0,0.24,0.0,0.0,10.0,0.27,94.0,2.52,51.0,1.37,380.0,21.25,464.0,26.0,2182.0,58.29,942.0,25.15,454.0,12.13,333.0,8.89,2010.0,53.69,98.0,2.62,5.0,0.15,0.0,0.0,8.0,0.22,61.0,1.62,24.0,0.64,238.0,13.31,286.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1531,782,529,3487,143,9,0,10,95,52,414,507,15209,15.53145336
621,42003427100,1,5510,2189,0,6,0.11,0,0,0,0,0,0,4.8,111806.0,1,1,1,1,1,0,0,0,2054.0,5057.0,2054.0,167.0,499.0,167.0,5057.0,91.77,499.0,9.06,1048.0,19.03,804.0,14.59,4919.0,89.28,27.0,0.48,57.0,1.03,0.0,0.0,2.0,0.04,52.0,0.95,47.0,0.85,66.0,2.99,17.0,0.8,2054.0,37.27,167.0,3.04,428.0,7.76,346.0,6.28,2003.0,36.35,11.0,0.21,19.0,0.35,0.0,0.0,1.0,0.02,19.0,0.35,18.0,0.33,34.0,1.55,7.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584,1141,870,5366,29,57,0,2,56,48,62,20,15209,15.53145336
622,42003427200,1,4899,2184,0,90,1.84,0,0,0,0,1,0,12.4,77303.0,0,1,0,1,0,0,0,1,55.0,4310.0,55.0,14.0,982.0,14.0,4310.0,87.98,982.0,20.05,763.0,15.57,873.0,17.82,4187.0,85.48,45.0,0.92,38.0,0.77,0.0,0.0,6.0,0.13,34.0,0.69,32.0,0.65,139.0,6.36,129.0,5.9,55.0,1.11,14.0,0.28,12.0,0.24,10.0,0.21,53.0,1.08,1.0,0.01,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.01,0.0,0.01,2.0,0.11,2.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047,877,965,4759,49,44,0,7,40,43,153,152,15209,15.53145336
623,42003428100,1,1242,529,0,0,0.0,0,0,0,0,0,0,5.9,72700.0,1,1,1,1,1,0,0,0,712.0,1242.0,712.0,168.0,328.0,168.0,1242.0,100.0,328.0,26.42,197.0,15.86,246.0,19.81,1216.0,97.91,3.0,0.24,3.0,0.24,0.0,0.0,10.0,0.81,10.0,0.81,7.0,0.56,49.0,9.19,7.0,1.36,712.0,57.33,168.0,13.51,114.0,9.18,149.0,12.01,699.0,56.27,0.0,0.04,2.0,0.13,0.0,0.0,4.0,0.29,7.0,0.6,5.0,0.41,30.0,5.58,4.0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,197,246,1216,3,3,0,10,10,7,47,7,15209,15.53145336
624,42003428200,1,2091,916,0,0,0.0,0,0,0,0,0,0,2.8,83100.0,1,1,1,1,1,0,0,0,1028.0,1986.0,1028.0,151.0,287.0,151.0,1986.0,94.99,287.0,13.74,336.0,16.08,399.0,19.06,1938.0,92.68,33.0,1.59,8.0,0.38,0.0,0.0,0.0,0.0,7.0,0.33,7.0,0.32,35.0,3.8,48.0,5.25,1028.0,49.15,151.0,7.2,177.0,8.47,202.0,9.67,996.0,47.62,26.0,1.26,1.0,0.07,0.0,0.0,0.0,0.0,4.0,0.2,3.0,0.13,19.0,2.05,24.0,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,356,418,2040,34,8,0,0,9,7,37,51,15209,15.53145336
625,42003429100,1,2510,1130,0,99,3.94,0,0,0,0,0,0,6.9,101477.0,1,1,1,1,1,0,0,0,602.0,1883.0,602.0,107.0,325.0,107.0,1883.0,75.03,325.0,12.94,291.0,11.6,313.0,12.45,1723.0,68.64,93.0,3.69,37.0,1.47,2.0,0.07,2.0,0.08,27.0,1.09,20.0,0.78,62.0,5.49,30.0,2.69,602.0,23.99,107.0,4.27,93.0,3.71,146.0,5.82,548.0,21.85,41.0,1.64,1.0,0.02,1.0,0.05,2.0,0.07,9.0,0.37,7.0,0.29,18.0,1.61,9.0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467,431,423,2309,104,46,2,2,47,33,90,42,15209,15.53145336
626,42003429202,1,4365,1887,0,0,0.0,0,0,0,0,0,0,3.3,101852.0,0,1,0,1,0,0,0,0,30.0,2995.0,30.0,1.0,389.0,1.0,2995.0,68.61,389.0,8.9,597.0,13.67,580.0,13.29,2887.0,66.14,18.0,0.41,54.0,1.24,3.0,0.06,2.0,0.05,31.0,0.7,18.0,0.42,28.0,1.49,15.0,0.79,30.0,0.68,1.0,0.01,6.0,0.13,7.0,0.16,30.0,0.68,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515,899,801,4175,51,87,5,2,45,39,42,21,15209,15.53145336
627,42003474101,1,3601,1280,0,0,0.0,0,0,0,0,0,0,3.4,138462.0,1,1,1,1,1,0,0,0,1790.0,2749.0,1790.0,137.0,254.0,137.0,2749.0,76.33,254.0,7.05,786.0,21.81,357.0,9.93,2480.0,68.88,27.0,0.75,199.0,5.52,0.0,0.0,2.0,0.06,41.0,1.13,40.0,1.1,10.0,0.8,38.0,2.97,1790.0,49.7,137.0,3.79,523.0,14.54,234.0,6.49,1612.0,44.77,21.0,0.58,134.0,3.73,0.0,0.0,2.0,0.06,21.0,0.57,31.0,0.87,9.0,0.69,24.0,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,994,465,3228,43,269,0,3,58,50,10,53,15209,15.53145336
628,42003481000,1,3403,1464,0,0,0.0,0,1,0,1,1,1,28.9,35149.0,0,1,0,1,0,0,0,1,,2261.0,,,1535.0,,2261.0,66.44,1535.0,45.1,576.0,16.94,239.0,7.02,1273.0,37.4,850.0,24.99,24.0,0.69,0.0,0.0,10.0,0.29,104.0,3.06,40.0,1.16,445.0,30.39,436.0,29.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,850,370,2090,1119,39,0,10,145,65,541,613,15209,15.53145336
630,42003439000,0,1388,532,0,0,0.0,0,0,0,0,0,0,4.8,110000.0,0,0,0,0,0,0,0,0,,,,,,,1388.0,100.0,179.0,12.91,329.0,23.7,210.0,15.13,1307.0,94.16,37.0,2.67,18.0,1.3,2.0,0.14,1.0,0.07,23.0,1.66,18.0,1.3,0.0,0.0,12.0,2.16,1388.0,100.0,179.0,12.91,329.0,23.7,210.0,15.13,1307.0,94.16,37.0,2.67,18.0,1.3,2.0,0.14,1.0,0.07,23.0,1.66,18.0,1.3,0.0,0.0,12.0,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,329,210,1307,37,18,2,1,23,18,0,12,15003,0.57637245
631,42003447000,1,1634,601,0,0,0.0,0,0,0,0,0,0,3.7,107045.0,1,1,1,1,1,0,0,0,1180.0,1630.0,1180.0,169.0,234.0,169.0,1630.0,99.75,234.0,14.3,446.0,27.28,232.0,14.17,1493.0,91.38,57.0,3.49,43.0,2.62,0.0,0.0,4.0,0.24,33.0,2.01,34.0,2.07,24.0,4.07,30.0,4.92,1180.0,72.22,169.0,10.35,318.0,19.48,154.0,9.45,1070.0,65.45,47.0,2.9,32.0,1.96,0.0,0.0,4.0,0.24,27.0,1.66,21.0,1.31,18.0,2.99,22.0,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,447,232,1497,57,43,0,4,33,34,24,29,15003,0.57637245
632,42003448000,1,1218,563,0,0,0.0,0,1,0,0,0,1,21.4,57891.0,0,1,0,1,0,0,0,0,217.0,739.0,217.0,75.0,253.0,75.0,739.0,60.67,253.0,20.79,149.0,12.22,147.0,12.09,611.0,50.17,79.0,6.52,8.0,0.64,0.0,0.0,1.0,0.08,40.0,3.26,21.0,1.75,51.0,9.09,55.0,9.72,217.0,17.85,75.0,6.12,48.0,3.93,24.0,1.96,184.0,15.1,16.0,1.33,6.0,0.49,0.0,0.0,0.0,0.0,11.0,0.92,2.0,0.18,13.0,2.37,14.0,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,257,219,1048,93,18,0,1,58,28,86,92,15003,0.57637245
633,42007603803,0,3133,1347,0,0,0.0,0,0,0,0,0,0,4.5,82614.0,0,0,0,0,0,0,0,0,,,,,,,3133.0,100.0,386.0,12.33,516.0,16.47,663.0,21.16,3087.0,98.53,14.0,0.45,6.0,0.19,0.0,0.0,5.0,0.16,21.0,0.67,19.0,0.61,55.0,4.08,101.0,7.47,3110.0,99.27,384.0,12.24,512.0,16.35,657.0,20.98,3065.0,97.84,14.0,0.45,6.0,0.19,0.0,0.0,5.0,0.16,20.0,0.63,19.0,0.59,55.0,4.05,100.0,7.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,516,663,3087,14,6,0,5,21,19,58,106,15003,0.57637245
