Zip,ProductQuantity
15210,480
15145,6
15145,6
15145,176
15108,1
15108,4
15108,158
15222,172
16001,2
16001,3
15084,1
15084,1
15084,3
15084,3
15037,2
15219,10
15147,10
15084,3
15212,13
16101,16
16101,18
16101,18
16101,18
16101,18
15531,19
16101,20
15202-1730,20
15212,20
15531,21
15202-1730,23
15061,25
16101,25
15061,25
15061,25
16101,25
15061,25
15061,25
15212,25
16101,27
15212,27
15236,27
16101,28
16101,28
15531,28
15090,15
15531,30
15061,30
15061,30
15061,30
15238,3
16101,32
15061,35
15223,5
16101,38
15120,40
15236,10
15219,40
15090,20
16101,46
15061,48
15219,48
15236,35
15090,40
15090,50
16101,53
15236,11
16101,56
15090,35
15108,60
15219,60
15090,45
15219,66
16101,70
16101,84
15208,85
15108,86
15024,90
15219,103
15219,116
15212,120
15905,26
15475,129
15530,38
15219,150
16101,9
15905,103
15144,54
15219,192
15701,16
15701,107
15701,30
15701,106
15219,20
15475,251
15061,26
15701,168
15101,80
15101,130
15905,273
15120,460
15101,80
15101,100
15101,50
15101,65
15101,50
15101,100
15212,760
15101,100
15061,405
15212,880
15905,108
15061,20
15061,150
15061,45
15061,50
15132,5
15132,8
15132,472
15101,15
15101,430
15235,8
15235,10
15235,15
15236,3
15236,10
15236,6
15212,2
15224,3
15224,3
15224,4
15224,3
15126,4
15222,6
15213,2
15213,2
15213,2
15213,2
15213,3
15213,8
15213,160
15003,9
15003,20
15003,20
15003,20
15003,20
15003,20
15003,20
15003,40
15003,40
15003,40
15224,9
15224,9
15224,9
16037,1
16037,3
16037,3
16037,3
16037,3
16037,6
16037,3
16037,9
16037,7
15140,40
15701,1
15701,2
15701,2
15701,1
15701,1
15701,2
15701,3
15701,2
15701,2
15701,3
15228,181
15475,189
15214,2
15214,2
15214,2
15214,2
15214,189
15201,1
15701,1
15701,1
15701,1
15701,1
15701,1
15701,1
15701,1
15102,1
15102,2
15102,1
15102,4
15102,6
15132,4
15132,5
15132,210
15132,10
15239,5
15239,5
15239,5
15239,5
15239,5
15239,10
15239,396
15206,4
15206,1
15206,18
15206,4
15206,2
15206,6
15206,3
15206,3
15206,6
15206,5
15206,4
15206,4
15206,1
15206,5
15206,1
15206,21
15206,7
15206,2
15206,2
15206,7
15206,1
15206,32
15206,14
15206,6
15206,17
15206,5
15206,1
15206,3
15206,1
15206,9
15206,3
15206,10
15206,8
15206,12
15206,37
15206,2
15206,5
15206,3
15206,1
15206,9
15206,5
15206,1
15206,5
15206,9
15206,2
15206,13
15206,1
15206,2
15206,8
15206,1
15206,1
15206,6
15206,6
15206,16
16101,1
16023,4
16023,4
16023,7
16023,7
16023,8
16023,618
16059,30
15206,8
15206,1
15206,3
15206,3
15206,5
15206,2
15206,7
15206,8
15206,7
15206,2
15206,2
15206,4
15206,2
15206,5
15206,2
15206,3
15206,2
15206,4
15206,7
15206,2
15206,46
15206,13
15206,19
15206,4
15206,8
15206,2
15206,10
15206,8
15206,18
15206,13
15206,7
15206,24
15206,5
15206,3
15206,7
15206,3
15206,3
15206,2
15206,2
15206,20
15206,7
15206,6
15206,5
15206,8
15206,2
15206,4
15206,3
15206,2
15206,24
15206,5
15206,13
15206,18
15122,2
15207,2
15207,190
16101,12
15236,15
15236,12
15208,25
15223,5
16101,30
16101,32
16101,38
15236,42
16101,63
16101,63
15212,105
15208,105
15531,57
15223,4
15212,135
16101,135
15212,225
15221,337
15212,255
16059,10
15223,18
15061,45
15061,596
15010,30
15010,40
15010,30
15010,40
15010,40
15221,1
15221,1
15221,1
15221,1
15221,1
15221,1
15221,1
15221,86
15202,6
15202,6
15202,6
15202,6
15202,8
15213,1
15213,1
15905,39
15905,39
15905,66
15905,120
15905,120
15701,7
15701,7
15701,7
15212,1
15212,10
15224,10
15224,229
15207,7
15207,6
15207,6
15207,6
15108,1
15108,66
15208,10
15208,10
15208,10
15208,10
15208,456
15236,4
15236,170
15133,117
15025,586
15065,8
15065,10
15065,15
15065,285
15206,3
15206,2
15206,2
15206,2
15206,2
15206,2
15206,2
15206,5
15206,6
15206,4
15206,6
15206,6
15206,6
15206,6
15206,6
15206,5
15206,6
15206,4
15206,10
15206,10
16057,4
16057,4
16057,4
16057,6
16057,6
16057,12
16057,10
16057,12
15236,6
15236,5
15236,5
15005-1716,2
15005-1716,2
15005-1716,4
15005-1716,6
16001,2
16001,2
16001,2
16001,2
16001,4
16001,4
16001,4
16001,4
16001,4
15221,4
15221,8
15221,303
15024,99
15147,8
15147,10
15147,260
15146,125
15218,7
15218,288
15227,4
15227,3
15227,5
15227,139
15221,5
15221,577
15205,1
15205,2
15205,2
15205,3
15205,3
15205,3
15206,5
15206,497
15229,1
15229,1
15229,1
15229,1
15229,1
15229,1
15229,1
15229,4
15229,4
15229,84
15229,10
15221,4
15221,6
15221,163
15132,1
15132,174
15216,2
15216,2
15216,2
15216,2
15216,2
15216,2
15216,3
15216,4
15206,2
15206,10
15206,10
15208,8
15120,1
15120,2
15120,44
15147,2
15217,1
15217,1
15217,6
15217,7
15217,7
15217,5
16105,2
15209,4
15025,1
15132,396
15140,95
15213,2
15213,1
15213,4
15213,55
15431-2007,150
15701,4
15701,5
15701,5
15701,4
15701,7
15701,10
15701,340
15206,3
15206,30
15206,17
15206,3
15206,6
15206,27
15206,22
15206,10
15206,11
15206,23
15206,17
15206,3
15206,7
15206,4
15206,7
15206,22
15206,5
15206,4
15206,2
15206,8
15206,17
15206,12
15206,13
15206,2
15206,4
15206,7
15206,11
15206,12
15206,3
15206,38
15206,12
15206,3
15206,3
15206,1
15206,8
15206,8
15206,21
15206,18
15206,2
15206,7
15206,2
15206,3
15206,9
15206,36
15206,3
15206,26
15206,7
15206,19
15206,18
15206,3
15206,13
15206,31
15206,4
15206,6
15206,3
15206,8
15206,5
15206,14
15206,9
15206,19
15206,22
15206,2
15206,5
15206,7
15206,6
15206,3
15206,24
15206,6
15206,8
15206,3
15206,1
15206,1
15206,3
15206,10
15206,6
15206,25
15206,19
15206,34
15206,6
15206,29
15206,4
15206,22
15219,1
15219,1
15219,1
15219,1
15219,2
15219,75
15701,8
15701,10
15701,15
15701,25
15701,10
15701,18
15701,30
15701,5
15701,10
15701,12
15701,20
15701,10
15701,15
15701,20
15701,25
15701,8
15701,15
15701,35
15701,8
15701,12
15701,22
15701,25
15701,8
15701,12
15701,12
15701,18
15701,5
15701,10
15701,15
15701,8
15701,10
15701,15
15701,30
15701,3
15701,12
15701,18
15701,20
15701,12
15701,15
15701,12
15701,12
15701,15
15701,20
15701,5
15701,10
15701,18
15701,18
15701,20
16001,5
15219,20
15219,40
15024,85
16001,2
15084,3
15061,15
15219,60
15219,20
15061,980
15236,30
15236,43
15905,55
15208,3
15208,3
15208,5
15059,5
15059,10
15059,10
15059,7
15059,10
16101,5
15025,1
15025,1056
15037,3
15037,4
15037,248
15133,2
15133,2
15133,2
15133,167
15206,1
15206,220
15110,3
15146,2
15146,2
15146,1
15146,1
15146,1
15146,1
15146,1
15146,1
15146,20
15146,1
15146,1
15146,2
15146,2
15210,1
15210,1
15210,295
15203,1
15203,2
15203,2
15203,3
15210,2
15210,3
15210,3
15226,3
15226,3
15148,3
15148,5
15235,142
15226,1
15205,1
15205,1
15205,2
15205,3
15205,4
15205,8
15205,392
15218,1
15218,1
15218,3
15218,2
15218,2
15218,4
15218,4
15207,1
15207,1
15207,1
15207,1
15207,1
15207,1
15207,1
15207,1
15207,1
15207,1
15207,1
15207,116
15236,237
16101,2
16101,2
16101,2
16101,3
16101,6
16101,6
16101,2
16101,2
16101,4
16101,4
16101,4
16101,5
16101,8
16101,487
15001,10
15001,10
15001,30
15144,3
15144,2
15144,4
15144,6
15131,3
15131,3
15131,3
15131,12
15131,3
15131,10
15131,3
15131,6
15131,6
15131,3
15131,6
15131,6
15207,2
15207,2
15207,1
15207,2
15207,2
15207,2
15207,3
15207,4
15145,243
15213,8
15139,2
15139,2
15139,2
15139,2
15139,2
15139,238
16156,1
16143,2
16141,3
16101,3
16101,4
16101,3
16101,3
16132,4
16102,2
16120,1
15132,5
15132,1
15132,2
15132,2
15132,2
15132,717
15102,4
15102,4
15102,4
15102,4
15102,4
15102,155
15212,15
15212,234
15025,309
15224,1
15224,1
15224,1
15224,1
15224,1
15224,1
15224,1
15224,1
15224,1
15224,2
15501,27
15501,207
15501,24
15501,100
15501,34
15501,184
15131,4
15131,152
15236,2
15236,9
15236,4
15236,3
15236,5
15236,5
15236,6
15236,10
16115,10
16023,8
15101,15
15101,15
15101,5
15101,12
15101,15
15101,10
15208,5
15025,1
15025,1
15025,420
15106,118
15222,1
15222,1
15222,1
15222,1
15222,2
15132,78
15212,82
15204,2
15204,2
15204,2
15204,2
15204,2
15204,2
15204,5
15204,8
15224,2
15224,5
15224,6
15224,2
15224,2
15224,3
15224,5
15224,5
15210,5
15210,5
15228,58
15228,276
15210,4
15210,4
15210,4
15210,6
15210,228
15219,3
15219,96
15219,10
15214,1
15214,3
15214,361
15132,1
15132,58
15132,4
15132,4
15207,1
15202,1
15202,1
15202,2
15202,3
15202,1
15202,1
15202,1
15202,1
15202,1
15202,1
15202,1
15202,2
15202,1
15202,2
15202,2
15202,3
15037,2
15037,3
15037,6
15037,10
16101,50
16101,100
16101,100
15239,5
15239,5
15239,5
15239,5
15239,596
16059,15
16059,20
15106,7
15221,147
16059,40
15212,9
15221,155
15101,306
15201,4
15201,1
15201,2
15201,2
15201,10
15126,1
15126,2
15126,1
15126,1
15126,2
15126,3
15126,5
15126,5
15126,3
15126,8
15206,5
15206,3
15206,3
15206,5
15206,5
15206,3
15206,8
15206,2
15206,3
15206,3
15206,1
15206,3
15206,11
15206,1
15206,3
15206,10
15206,3
15206,4
15206,10
15206,8
15206,1
15206,10
15206,15
15206,3
15206,3
15206,3
15206,1
15206,2
15206,5
15206,26
15206,4
15206,4
15206,8
15206,15
15206,1
15206,4
15206,8
15206,23
15206,3
15206,12
15206,21
15206,8
15206,23
15206,3
15206,1
15206,7
15206,6
15206,15
15206,1
15206,4
15206,7
15206,2
15206,26
15206,27
15206,1
15206,4
15206,5
15206,6
15206,3
15206,5
15206,2
15206,2
15206,1
15206,3
15206,1
15206,3
15206,3
15206,18
15206,2
15206,7
16059,2
16059,20
16059,40
15212,2
15212,2
15212,2
15212,1
15212,1
15212,2
15108,1
15108,1
15108,246
15213,67
15701,5
15132,6
15132,401
15065,5
16101,2
16101,4
16101,4
16101,4
16101,8
15227,2
15227,4
15227,5
15120,6
15120,2
15120,2
15120,2
15120,3
15236,2
15236,1
15236,4
15236,4
15236,1
15236,1
15236,4
15236,4
15207,381
15218,2
15218,122
15218,8
15024,1
15024,1
15024,1
15024,242
15221,225
15221,12
15133,1
15133,2
15133,2
15133,4
15147,10
15147,10
15147,736
15219,6
15129,154
15136,3
15136,6
15136,6
15136,6
15701,403
15206,2
15206,6
15206,10
15132,52
15208,4
15208,5
15208,301
15221,4
15221,4
15221,4
15221,4
15221,4
15221,6
15221,277
15213,2
15213,4
15213,2
15213,2
15213,2
15213,2
15213,4
15213,4
15213,2
15213,2
15213,4
15226,162
16050,2
16050,165
15475,210
15132,26
15132,6
15235,225
15224,1
15224,2
15224,2
15210,1
15210,1
15210,3
15210,5
15120,2
15120,128
15227,1
15227,4
15227,86
15227,8
15227,8
15424,10
15424,157
15424,10
15424,10
15424,10
15424,20
15424,20
15202-1730,1
15202-1730,1
15424,8
15424,8
15424,25
15219,229
15037,6
15037,2
15037,2
15037,2
15037,3
15037,3
15037,4
15037,4
15037,5
15140,329
15037,2
15037,2
15037,3
15037,4
15037,397
15045,167
15045,10
15045,10
15203,1
15203,1
15203,1
15203,1
15235,6
15235,6
15235,5
15235,5
15235,8
15235,20
15146,1
15146,1
15216,14
15203,2
15203,2
15203,2
15210,2
15210,2
15210,2
15238,1
15238,1
15238,2
15238,2
15238,39
15238,2
15235,5
15235,7
15235,8
15034,2
15034,4
15034,4
15701,2
15701,2
15701,2
15210,409
16101,2
16101,2
15236,5
15108,1
15108,2
15108,2
15108,2
15108,2
15108,2
15108,2
15108,3
15108,3
15108,4
15206,94
15208,2
15208,2
15222,2
15222,2
15222,5
15222,5
15104,15
15210,6
15210,478
15236,5
15236,5
15110,255
15035,5
15035,152
15224,10
15131,5
15045,2
15045,2
15045,2
15045,2
15935,4
15935,4
15935,7
15935,20
15935,24
15108,2
15108,4
15108,4
15108,4
15108,4
16101,11
16117,9
16101,1
16101,4
15025,8
15025,24
15216,8
15216,8
15216,8
15235,6
15235,6
15235,8
15235,15
15235,15
15235,15
15235,15
15701,3
15206,8
15206,2
15206,19
15206,8
15206,4
15206,5
15206,1
15206,1
15206,8
15206,10
15101,10
15101,15
15101,595
15224,5
15224,9
15224,9
15219,1
15219,1
15219,1
15219,1
15219,4
15126,2
15126,5
15701,1
15137,1
15137,1
15137,1
15137,1
15137,1
15137,3
15137,583
16059,464
15120,211
15226,10
15226,15
15222,1
15222,1
15222,1
15222,1
15222,1
15220,4
15220,4
15220,8
15220,8
15214,1
15214,2
15214,103
15228,77
15207,2
15207,81
15212,3
15212,3
15212,3
15104,9
15104,9
15104,8
15132,2
15132,2
15132,4
15132,141
15239,10
15239,5
15239,5
15239,471
15034,5
15202,1
15202,2
15202,4
15102,1
15102,1
15102,3
15102,6
15102,3
15102,4
15102,6
15102,6
15221,1
15221,1
15221,1
15221,1
15221,1
15221,1
15221,1
15221,1
15221,1
15221,1
15221,1
15221,108
16001,2044
15221,340
15222,1
15222,2
15205,1
15205,2
15205,3
15212,608
15224,1
15224,1
15224,2
15212,10
15212,10
15212,12
15202,3
15202,3
15202,3
15202,3
15202,4
15202,5
15219,4
15219,2
15219,2
15219,2
15219,2
15219,3
15219,6
15219,6
15219,10
15219,422
15218,5
15218,6
15218,7
15208,10
15208,10
15208,3
15208,6
15208,6
15208,6
15208,6
15208,327
15108,2
15108,2
15108,166
15037,3
15037,4
15037,5
15037,499
15557,1
15557,2
15557,2
15557,2
15557,2
15557,6
15557,10
15132,10
15065,5
15065,20
15213,1
15213,1
15213,25
15025,725
15236,2
15236,3
15236,3
15024,1
15024,1
15024,1
15024,138
15147,557
15133,3
15133,4
15133,143
15221,11
15221,11
15221,12
15221,16
15221,399
15236,4
15236,7
15236,342
15229,40
15229,2
15229,4
15229,4
15229,5
15229,5
15132,180
15001,502
15221,6
15221,284
16101,241
15219,219
15207,81
15206,4
15208,4
15208,6
15213,2
15213,2
15213,2
15213,1
15213,2
15213,2
15213,4
15213,3
15101,3
15101,3
15905,80
15905,80
15905,102
15905,120
16101,1
16101,1
16101,10
15025,1
15025,1
15025,2
15147,1
15120,20
15120,24
15904,12
15904,25
15904,36
15904,23
15146,2
15146,1
15146,1
15146,61
15146,5
15146,9
15146,5
15010,30
15010,40
15010,40
15235,128
15146,221
15120,2
15120,2
15120,2
15557,3
15557,3
15557,12
15557,12
15557,6
15557,6
15213,3
15213,3
15120,2
15120,2
15120,2
15120,2
15417,176
15120,4
15120,4
15120,2
15120,2
15120,2
15905,2
15905,2
15905,2
15905,3
15905,3
15905,2
15905,2
15905,2
15140,206
15218,2
15218,2
15218,2
15218,2
15218,2
15203,1
15203,1
15203,1
15203,1
15203,2
15025,1
15025,1
15025,1
15037,2
15037,2
15037,109
15146,1
15146,1
15146,1
15146,1
15146,1
15146,1
15146,1
15146,1
15146,25
15146,2
15203,3
16229,4
16229,4
16229,2
16229,4
16229,4
16229,4
16229,4
16229,6
15227,3
15227,5
15219,1
15219,1
15219,2
15219,6
15219,6
15219,3
15210,2
15210,2
15146,8
15146,5
15146,6
15146,6
15146,5
15146,4
15221,1
15221,1
15221,1
15221,1
15221,58
15206,2
15206,2
15206,2
15206,2
15206,2
15219,1
15219,1
15219,1
15219,2
15219,2
15120,16
15120,2
15219,3
15219,5
15132,158
15217,1
15217,1
15217,3
15217,1
15217,2
15217,3
15217,5
15216,131
15221,22
15221,22
15213,1
15213,1
15213,1
15236,5
15210,8
15210,10
15210,4
15210,4
15210,8
15210,438
15145,2
15145,8
15145,4
15074,3
15074,3
15074,4
15074,6
15074,4
15074,4
15074,2
15074,4
15074,5
15074,5
15074,4
15074,6
15110,206
15235,10
15235,414
15025,3
15025,6
15210,1
15210,1
15210,1
15210,1
15210,2
15001,10
15213,2
15213,2
15213,2
15213,1
15213,2
15213,2
15213,2
15201,30
15201,3
15201,4
15201,7
15201,6
15201,8
15201,4
15201,8
15201,8
15201,6
15201,12
15201,12
15201,12
15207,10
15207,11
15207,13
15101,152
15101,8
15101,15
15213,4
15213,4
15213,2
15213,4
15213,6
15213,4
15213,5
15056,1
15056,2
15110,213
15963,50
15963,100
15106,1
15106,1
15106,1
15106,2
15106,4
15106,6
16117,15
16117,15
16117,30
16117,28
16117,30
16117,22
16117,35
15214,154
15213,337
15206,15
15208,3
15140,1
15140,343
15207,2
15207,192
15221,73
15221,6
15220,1
15220,2
15220,10
15220,4
15220,10
15136,10
15136,15
15210,8
15214,2
15214,3
15210,360
15219,6
15219,3
15219,3
15219,590
15228,326
15227,10
15227,5
15227,6
15239,325
15223,3
15223,3
15223,3
15223,3
15223,2
15223,2
15223,3
15223,6
15223,6
15223,6
15223,6
15223,2
15223,2
15223,3
15223,3
15223,3
15223,5
15223,5
15223,5
15223,8
15206,6
15206,2
15206,4
15224,1
15224,50
15224,3
15132,4
15132,142
15219,7
15219,7
15219,10
15219,10
15205,7
15205,7
15205,7
15205,7
15205,13
15205,13
15205,7
15205,7
16033,10
16033,5
15222,2
15025,229
16059,20
16059,20
15136,6
15136,6
15136,2
15136,2
15136,6
15136,6
15136,6
15136,6
15120,25
15126,2
15126,2
15126,1
15126,1
15126,2
15126,2
15126,3
15126,3
15126,6
15126,5
15120,4
15120,30
15120,30
15037,9
15037,9
15037,5
15037,10
15037,310
15108,1
15108,1
15108,1
15108,67
15701,100
15701,60
15701,60
15701,100
15037,153
15221,5
15221,5
15221,5
15221,8
15221,238
15065,5
15065,7
15236,113
15110,4
15110,20
15110,10
15110,20
15219,1
15120,4
15120,4
15024,1
15024,1
15024,345
15213,1
15213,1
15213,1
15213,80
16101,10
16101,20
16101,10
15133,1
15133,1
15133,37
15133,2
15147,1003
15221,144
15206,3
15206,3
15206,1
15206,1
15206,2
15206,5
15206,458
15229,1
15229,1
15229,1
15229,1
15229,2
15229,2
15229,4
15221,168
15226,7
15226,7
15226,12
15226,12
15226,8
15226,12
15132,1
15132,1
15132,66
15206,6
15206,12
16001,20
16001,60
15208,5
15208,6
15122,2
15122,3
15122,2
16001,3
16001,19
16001,16
16001,16
16001,48
16201,78
16201,78
16201,40
16201,78
16201,40
16201,40
16201,30
15224,1
15224,111
15370,50
15370,50
15370,50
15003,4
15003,4
15003,20
15024,30
15221,23
15221,23
15219,1
15037,2
15037,341
15045,11
15045,5
15045,5
15228,5
15210,4
15203,1
15203,1
15203,1
15146,1
15146,1
15146,1
15146,1
15146,20
15146,1
15132,1
15132,1
15132,1
15132,1
15132,1
15132,2
15132,2
15132,1
15132,2
15132,1
15132,149
15203,2
15122,4
15122,4
15122,8
15122,8
15122,12
15210,1
15210,2
15210,2
15216,292
15132,267
15219,2
15219,2
15206,51
15132,1
15132,1
15132,1
15132,1
15132,1
15132,2
15132,2
15132,4
16101,5
16101,20
15226,1
15226,1
15226,1
15226,2
15102,5
15120,40
15219,150
15120,365
15701,84
15212,18
15211,25
15219,45
15701,24
15222,10
15101,40
15212,11
16001,11
15212,13
15212,17
15531,22
15212,45
15212,46
16001,57
15208,146
16001,150
15701,66
