zip,tract,usps_zip_pref_city,usps_zip_pref_state,res_ratio,bus_ratio,oth_ratio,tot_ratio
19147,42101001500,PHILADELPHIA,PA,0.079440586,0.072022161,0.101671309,0.081273983
19147,42101001102,PHILADELPHIA,PA,0.031110265,0.011542013,0.043175487,0.030813507
19147,42101001800,PHILADELPHIA,PA,0.080962801,0.048938135,0.072423398,0.077359939
19147,42101002801,PHILADELPHIA,PA,0.039625155,0.024469067,0.022632312,0.036492709
19147,42101980700,PHILADELPHIA,PA,0.000618400,0.012465374,0.001392758,0.001688411
19147,42101002500,PHILADELPHIA,PA,0.096470364,0.036934441,0.056406685,0.087106677
15123,42003488600,WEST MIFFLIN,PA,0.000000000,1.000000000,1.000000000,1.000000000
16868,42027011902,PINE GROVE MILLS,PA,1.000000000,1.000000000,1.000000000,1.000000000
16927,42105950100,HARRISON VALLEY,PA,0.996845426,1.000000000,1.000000000,0.997183099
16927,42117950300,HARRISON VALLEY,PA,0.003154574,0.000000000,0.000000000,0.002816901
17213,42061951100,BLAIRS MILLS,PA,1.000000000,1.000000000,0.000000000,1.000000000
18455,42127960100,PRESTON PARK,PA,0.164179104,0.111111111,0.000000000,0.157894737
18455,42127960200,PRESTON PARK,PA,0.835820896,0.888888889,0.000000000,0.842105263
19331,42045410301,CONCORDVILLE,PA,1.000000000,1.000000000,1.000000000,1.000000000
15435,42051261500,FAIRBANK,PA,0.000000000,0.000000000,0.072289157,0.072289157
15435,42051261401,FAIRBANK,PA,0.000000000,0.000000000,0.927710843,0.927710843
18012,42025020900,AQUASHICOLA,PA,0.000000000,1.000000000,0.000000000,1.000000000
19559,42011010100,STRAUSSTOWN,PA,1.000000000,0.000000000,1.000000000,1.000000000
17888,42037051500,WILBURTON,PA,1.000000000,0.000000000,0.000000000,1.000000000
15460,42051263100,MARTIN,PA,0.000000000,0.000000000,1.000000000,1.000000000
18039,42017106600,DURHAM,PA,1.000000000,1.000000000,0.000000000,1.000000000
15730,42065950900,COOLSPRING,PA,1.000000000,1.000000000,0.000000000,1.000000000
15095,42003411000,WARRENDALE,PA,0.000000000,1.000000000,0.000000000,1.000000000
18654,42079211303,SHAWANESE,PA,0.000000000,1.000000000,0.000000000,1.000000000
19192,42101000402,PHILADELPHIA,PA,0.000000000,1.000000000,1.000000000,1.000000000
17039,42075003100,KLEINFELTERSVILLE,PA,1.000000000,0.000000000,1.000000000,1.000000000
17865,42097080400,POTTS GROVE,PA,1.000000000,1.000000000,0.000000000,1.000000000
19345,42029302102,IMMACULATA,PA,0.000000000,1.000000000,0.000000000,1.000000000
15010,42007601700,BEAVER FALLS,PA,0.009616796,0.014492754,0.004618938,0.009786299
15010,42007605100,BEAVER FALLS,PA,0.001174571,0.000000000,0.004618938,0.001198322
15010,42007605300,BEAVER FALLS,PA,0.025913963,0.054865424,0.006928406,0.027228547
15010,42007600700,BEAVER FALLS,PA,0.272206724,0.275362319,0.274826790,0.272485187
15010,42007600601,BEAVER FALLS,PA,0.000220232,0.000000000,0.000000000,0.000199720
15010,42007605200,BEAVER FALLS,PA,0.099838497,0.040372671,0.018475751,0.093668864
15010,42007600602,BEAVER FALLS,PA,0.050800176,0.018633540,0.009237875,0.047533453
15010,42007602702,BEAVER FALLS,PA,0.001101160,0.001035197,0.000000000,0.001065175
15010,42007601300,BEAVER FALLS,PA,0.101233299,0.067287785,0.129330254,0.099860196
15010,42007605400,BEAVER FALLS,PA,0.000367053,0.000000000,0.000000000,0.000332867
15010,42007601400,BEAVER FALLS,PA,0.003083248,0.006211180,0.004618938,0.003328673
15010,42007601200,BEAVER FALLS,PA,0.141242108,0.336438923,0.311778291,0.158711138
15010,42007601000,BEAVER FALLS,PA,0.112171487,0.060041408,0.110854503,0.108781040
15010,42007601100,BEAVER FALLS,PA,0.086477757,0.078674948,0.101616628,0.086412356
15010,42007605800,BEAVER FALLS,PA,0.094552929,0.046583851,0.023094688,0.089408162
15017,42003474201,BRIDGEVILLE,PA,0.000452386,0.000000000,0.000000000,0.000382702
15017,42003457200,BRIDGEVILLE,PA,0.204931011,0.079298831,0.240291262,0.191924990
15017,42003457100,BRIDGEVILLE,PA,0.138769509,0.272954925,0.254854369,0.158725603
15017,42003474101,BRIDGEVILLE,PA,0.000452386,0.000000000,0.000000000,0.000382702
15017,42003470300,BRIDGEVILLE,PA,0.016399005,0.001669449,0.009708738,0.014446996
15017,42125741300,BRIDGEVILLE,PA,0.036982583,0.005008347,0.000000000,0.031859931
15017,42003470400,BRIDGEVILLE,PA,0.022845510,0.026711185,0.014563107,0.022962113
15017,42003456003,BRIDGEVILLE,PA,0.178014024,0.151919866,0.092233010,0.171641791
15017,42003458000,BRIDGEVILLE,PA,0.048970821,0.257095159,0.067961165,0.073574436
15017,42003456004,BRIDGEVILLE,PA,0.294277313,0.155258765,0.259708738,0.276980482
15017,42003474202,BRIDGEVILLE,PA,0.000000000,0.000834725,0.000000000,0.000095675
15017,42003456001,BRIDGEVILLE,PA,0.057905451,0.049248748,0.060679612,0.057022579
15122,42003488200,WEST MIFFLIN,PA,0.190254531,0.105802048,0.450000000,0.190480566
15122,42003488100,WEST MIFFLIN,PA,0.105773992,0.020477816,0.035000000,0.099880548
15122,42003488300,WEST MIFFLIN,PA,0.104585520,0.088737201,0.045000000,0.102637140
15122,42003488500,WEST MIFFLIN,PA,0.113994256,0.331058020,0.200000000,0.127262703
15122,42003484500,WEST MIFFLIN,PA,0.000495197,0.000000000,0.000000000,0.000459432
15122,42003487000,WEST MIFFLIN,PA,0.000495197,0.000000000,0.000000000,0.000459432
15122,42003489001,WEST MIFFLIN,PA,0.032088739,0.047781570,0.035000000,0.032987228
15122,42003491200,WEST MIFFLIN,PA,0.000495197,0.000000000,0.000000000,0.000459432
15122,42003488400,WEST MIFFLIN,PA,0.229870258,0.156996587,0.145000000,0.224386658
15122,42003488600,WEST MIFFLIN,PA,0.221947113,0.249146758,0.090000000,0.220986860
15201,42003981000,PITTSBURGH,PA,0.001712329,0.001136364,0.000000000,0.001574638
15201,42003090200,PITTSBURGH,PA,0.174779843,0.080681818,0.114893617,0.163132480
15201,42003060300,PITTSBURGH,PA,0.187622309,0.282954545,0.412765957,0.207537266
15201,42003101100,PITTSBURGH,PA,0.194593933,0.211363636,0.231914894,0.197984464
15201,42003101400,PITTSBURGH,PA,0.000122309,0.010227273,0.000000000,0.001049759
15201,42003020300,PITTSBURGH,PA,0.014921722,0.097727273,0.025531915,0.023094688
15201,42003090100,PITTSBURGH,PA,0.198018591,0.245454545,0.168085106,0.200923788
15201,42003101800,PITTSBURGH,PA,0.119863014,0.035227273,0.025531915,0.107390300
15201,42003060500,PITTSBURGH,PA,0.000000000,0.035227273,0.004255319,0.003464203
15201,42003100500,PITTSBURGH,PA,0.108365949,0.000000000,0.017021277,0.093848415
15226,42003191600,PITTSBURGH,PA,0.004065041,0.027472527,0.008746356,0.005398288
15226,42003472300,PITTSBURGH,PA,0.004065041,0.005494505,0.014577259,0.004608295
15226,42003320700,PITTSBURGH,PA,0.000725900,0.000000000,0.000000000,0.000658328
15226,42003191500,PITTSBURGH,PA,0.001451800,0.038461538,0.005830904,0.003423305
15226,42003479000,PITTSBURGH,PA,0.050958188,0.197802198,0.043731778,0.057669519
15226,42003320600,PITTSBURGH,PA,0.127758420,0.005494505,0.040816327,0.117972350
15226,42003191800,PITTSBURGH,PA,0.369047619,0.302197802,0.396501458,0.367083608
15226,42003192000,PITTSBURGH,PA,0.001016260,0.068681319,0.005830904,0.004476629
15226,42003473300,PITTSBURGH,PA,0.041231127,0.035714286,0.011661808,0.039631336
15226,42003191900,PITTSBURGH,PA,0.157520325,0.140109890,0.285714286,0.162475313
15226,42003191700,PITTSBURGH,PA,0.240998839,0.118131868,0.180758017,0.232389730
15226,42003562400,PITTSBURGH,PA,0.001161440,0.060439560,0.005830904,0.004213298
15478,42051262800,SMITHFIELD,PA,0.263732394,0.475247525,0.142857143,0.269787807
15478,42051263200,SMITHFIELD,PA,0.375000000,0.356435644,0.571428571,0.376220950
15478,42051263100,SMITHFIELD,PA,0.342605634,0.148514851,0.285714286,0.335466487
15478,42051262900,SMITHFIELD,PA,0.018661972,0.019801980,0.000000000,0.018524756
15425,42051260700,CONNELLSVILLE,PA,0.189844079,0.251243781,0.383512545,0.199621749
15425,42051260600,CONNELLSVILLE,PA,0.221449642,0.109452736,0.082437276,0.209267139
15425,42051260900,CONNELLSVILLE,PA,0.118731563,0.104477612,0.075268817,0.116501182
15425,42051263300,CONNELLSVILLE,PA,0.000737463,0.001243781,0.000000000,0.000756501
15425,42051260401,CONNELLSVILLE,PA,0.052991993,0.094527363,0.060931900,0.056359338
15425,42051260300,CONNELLSVILLE,PA,0.031394859,0.014925373,0.007168459,0.029503546
15425,42051260800,CONNELLSVILLE,PA,0.226717236,0.363184080,0.365591398,0.240756501
15425,42051262600,CONNELLSVILLE,PA,0.008112094,0.022388060,0.003584229,0.009078014
15425,42051260402,CONNELLSVILLE,PA,0.125158028,0.036069652,0.014336918,0.115460993
15425,42051260500,CONNELLSVILLE,PA,0.024863043,0.002487562,0.007168459,0.022695035
15333,42125795900,FREDERICKTOWN,PA,0.295238095,0.307692308,0.117647059,0.235802469
15333,42125795700,FREDERICKTOWN,PA,0.140952381,0.384615385,0.878676471,0.392592593
15333,42125762000,FREDERICKTOWN,PA,0.550476190,0.307692308,0.000000000,0.361728395
15333,42125763700,FREDERICKTOWN,PA,0.003809524,0.000000000,0.000000000,0.002469136
15333,42125761000,FREDERICKTOWN,PA,0.009523810,0.000000000,0.003676471,0.007407407
15533,42009961000,BREEZEWOOD,PA,0.032305433,0.000000000,0.000000000,0.029333333
15533,42057960200,BREEZEWOOD,PA,0.069016153,0.142857143,0.117647059,0.074666667
15533,42009960500,BREEZEWOOD,PA,0.898678414,0.857142857,0.882352941,0.896000000
15666,42129806700,MOUNT PLEASANT,PA,0.174740268,0.291933419,0.344827586,0.189291269
15666,42051260401,MOUNT PLEASANT,PA,0.072724997,0.012804097,0.000000000,0.065652077
15666,42051260300,MOUNT PLEASANT,PA,0.010514457,0.005121639,0.004310345,0.009886692
15666,42129807000,MOUNT PLEASANT,PA,0.087244962,0.029449424,0.008620690,0.080204399
15666,42129806900,MOUNT PLEASANT,PA,0.264238328,0.151088348,0.301724138,0.255387692
15666,42129804900,MOUNT PLEASANT,PA,0.000625861,0.025608195,0.012931034,0.003110420
15666,42129806800,MOUNT PLEASANT,PA,0.110652147,0.125480154,0.224137931,0.114863364
15666,42129806600,MOUNT PLEASANT,PA,0.035924396,0.078104994,0.012931034,0.038991335
15666,42051260402,MOUNT PLEASANT,PA,0.027412692,0.012804097,0.008620690,0.025660964
15666,42129806500,MOUNT PLEASANT,PA,0.102515959,0.224071703,0.081896552,0.112530549
15666,42129807100,MOUNT PLEASANT,PA,0.113405933,0.043533931,0.000000000,0.104421240
15861,42023960200,SINNAMAHONING,PA,1.000000000,1.000000000,1.000000000,1.000000000
15935,42111020500,HOLLSOPPLE,PA,0.049302326,0.026315789,0.000000000,0.043234588
15935,42111020101,HOLLSOPPLE,PA,0.181395349,0.105263158,0.029411765,0.162530024
15935,42111020200,HOLLSOPPLE,PA,0.000000000,0.000000000,0.036764706,0.004003203
15935,42111020102,HOLLSOPPLE,PA,0.643720930,0.736842105,0.933823529,0.678142514
15935,42111020600,HOLLSOPPLE,PA,0.125581395,0.131578947,0.000000000,0.112089672
16617,42013010402,BELLWOOD,PA,0.385000000,0.170000000,0.125000000,0.364048338
16617,42013010401,BELLWOOD,PA,0.615000000,0.830000000,0.875000000,0.635951662
17025,42041011801,ENOLA,PA,0.030940989,0.022573363,0.014634146,0.030239729
17025,42041010100,ENOLA,PA,0.343540670,0.356659142,0.604878049,0.349447926
17025,42041010201,ENOLA,PA,0.235194046,0.117381490,0.048780488,0.226201134
17025,42041010204,ENOLA,PA,0.185007974,0.329571106,0.034146341,0.188301999
17025,42041011303,ENOLA,PA,0.002658161,0.000000000,0.000000000,0.002486820
17025,42041010300,ENOLA,PA,0.069962786,0.049661400,0.229268293,0.072316721
17025,42041011301,ENOLA,PA,0.132695375,0.124153499,0.068292683,0.131005670
17111,42043021700,HARRISBURG,PA,0.022253575,0.015647226,0.026252983,0.021920727
17111,42043022604,HARRISBURG,PA,0.176232925,0.005689900,0.071599045,0.157874082
17111,42043022601,HARRISBURG,PA,0.000641313,0.000000000,0.001193317,0.000616696
17111,42043022100,HARRISBURG,PA,0.028410184,0.003556188,0.009546539,0.025564837
17111,42043023601,HARRISBURG,PA,0.028217790,0.002133713,0.000000000,0.024836015
17111,42043022605,HARRISBURG,PA,0.082088116,0.005689900,0.035799523,0.073891349
17111,42043022900,HARRISBURG,PA,0.050599628,0.322190612,0.116945107,0.075124741
17111,42043022606,HARRISBURG,PA,0.063041108,0.093883357,0.229116945,0.073274654
17111,42043023400,HARRISBURG,PA,0.000064131,0.000000000,0.000000000,0.000056063
17111,42043024600,HARRISBURG,PA,0.004938113,0.001422475,0.000000000,0.004428996
